flow_id,year,region1,region2,industry1,demand_category,amount,flow_type
75,2019,AT,DE,HEALT,Final consumption expenditure by government,6.49,final_demand
76,2019,AT,DE,HEALT,Final consumption expenditure by households,1.69,final_demand
77,2019,AT,DE,HOTEL,Changes in inventories,5189.29,final_demand
78,2019,AT,DE,HOTEL,Changes in valuables,1391.83,final_demand
79,2019,AT,DE,INLAN,Final consumption expenditure by households,0.10,final_demand
80,2019,AT,DE,INTER,Changes in inventories,0.02,final_demand
81,2019,AT,DE,INTER,Changes in valuables,0.01,final_demand
82,2019,AT,DE,KEROS,Changes in inventories,21.13,final_demand
83,2019,AT,DE,LANDT,Final consumption expenditure by government,0.36,final_demand
84,2019,AT,DE,LANDT,Final consumption expenditure by households,161.45,final_demand
85,2019,AT,DE,LEAD1,Changes in inventories,0.40,final_demand
86,2019,AT,DE,LEAD1,Gross fixed capital formation,12.82,final_demand
87,2019,AT,DE,LEATH,Final consumption expenditure by households,347.93,final_demand
88,2019,AT,DE,LIQUE,Changes in inventories,0.03,final_demand
89,2019,AT,DE,LIQUE,Final consumption expenditure by households,12.65,final_demand
90,2019,AT,DE,MEAT1,Final consumption expenditure by government,0.11,final_demand
91,2019,AT,DE,MEAT1,Final consumption expenditure by households,460.34,final_demand
92,2019,AT,DE,MEAT4,Final consumption expenditure by households,67.17,final_demand
93,2019,AT,DE,MEATA,Changes in inventories,0.93,final_demand
94,2019,AT,DE,MEATA,Final consumption expenditure by households,0.75,final_demand
95,2019,AT,DE,MEATA,Gross fixed capital formation,0.02,final_demand
96,2019,AT,DE,MEATC,Final consumption expenditure by government,0.22,final_demand
97,2019,AT,DE,MEATC,Final consumption expenditure by households,341.62,final_demand
98,2019,AT,DE,MEATP,Final consumption expenditure by government,0.03,final_demand
99,2019,AT,DE,MEATP,Final consumption expenditure by households,49.12,final_demand
100,2019,AT,DE,MOTO1,Final consumption expenditure by households,408.56,final_demand
101,2019,AT,DE,MOTO1,Gross fixed capital formation,588.53,final_demand
102,2019,AT,DE,MOTOR,Changes in inventories,1.47,final_demand
103,2019,AT,DE,NFERT,Changes in inventories,0.36,final_demand
104,2019,AT,DE,NFERT,Final consumption expenditure by government,0.16,final_demand
105,2019,AT,DE,NFERT,Final consumption expenditure by households,13.94,final_demand
106,2019,AT,DE,NONF1,Changes in inventories,6.68,final_demand
107,2019,AT,DE,NONF1,Gross fixed capital formation,24.47,final_demand
108,2019,AT,DE,NONME,Changes in inventories,28.43,final_demand
109,2019,AT,DE,NONME,Final consumption expenditure by households,48.41,final_demand
110,2019,AT,DE,NONME,Gross fixed capital formation,3.06,final_demand
111,2019,AT,DE,NUCLE,Changes in inventories,0.01,final_demand
112,2019,AT,DE,OFFIC,Final consumption expenditure by households,33.47,final_demand
113,2019,AT,DE,OFFIC,Gross fixed capital formation,549.44,final_demand
114,2019,AT,DE,OILHA,Changes in inventories,0.01,final_demand
115,2019,AT,DE,OILSE,Changes in inventories,37.19,final_demand
116,2019,AT,DE,OILSE,Final consumption expenditure by households,22.23,final_demand
117,2019,AT,DE,PAPE1,Changes in inventories,0.03,final_demand
118,2019,AT,DE,PAPE1,Changes in valuables,0.02,final_demand
119,2019,AT,DE,PAPE1,Final consumption expenditure by government,0.02,final_demand
120,2019,AT,DE,PAPER,Changes in inventories,56.44,final_demand
121,2019,AT,DE,PAPER,Final consumption expenditure by households,65.67,final_demand
122,2019,AT,DE,PFERT,Changes in inventories,0.73,final_demand
123,2019,AT,DE,PFERT,Final consumption expenditure by government,1.42,final_demand
124,2019,AT,DE,PFERT,Final consumption expenditure by households,14.89,final_demand
125,2019,AT,DE,PIGS9,Changes in inventories,0.18,final_demand
126,2019,AT,DE,PLANT,Changes in inventories,0.05,final_demand
127,2019,AT,DE,PLAS1,Changes in inventories,0.06,final_demand
128,2019,AT,DE,PLAS1,Changes in valuables,0.03,final_demand
129,2019,AT,DE,PLAST,Changes in inventories,502.09,final_demand
130,2019,AT,DE,PLAST,Final consumption expenditure by government,114.30,final_demand
131,2019,AT,DE,POSTT,Final consumption expenditure by households,208.13,final_demand
132,2019,AT,DE,POULT,Changes in inventories,6.20,final_demand
133,2019,AT,DE,POULT,Final consumption expenditure by households,24.02,final_demand
134,2019,AT,DE,POULT,Gross fixed capital formation,0.01,final_demand
135,2019,AT,DE,PREC1,Changes in inventories,2.71,final_demand
136,2019,AT,DE,PREC1,Gross fixed capital formation,5.23,final_demand
137,2019,AT,DE,PRINT,Final consumption expenditure by households,49.41,final_demand
138,2019,AT,DE,PROCE,Final consumption expenditure by households,1.52,final_demand
139,2019,AT,DE,PUBLI,Final consumption expenditure by households,1.47,final_demand
140,2019,AT,DE,PULP5,Changes in inventories,18.49,final_demand
141,2019,AT,DE,RAILW,Final consumption expenditure by government,0.01,final_demand
142,2019,AT,DE,RAILW,Final consumption expenditure by households,797.33,final_demand
143,2019,AT,DE,REALE,Final consumption expenditure by government,0.26,final_demand
144,2019,AT,DE,RECRE,Final consumption expenditure by government,0.04,final_demand
145,2019,AT,DE,RECRE,Final consumption expenditure by households,93.30,final_demand
146,2019,AT,DE,RENTI,Final consumption expenditure by households,26.49,final_demand
147,2019,AT,DE,RESEA,Changes in inventories,0.02,final_demand
148,2019,AT,DE,RESEA,Changes in valuables,0.02,final_demand
149,2019,AT,DE,RESEA,Gross fixed capital formation,754.43,final_demand
150,2019,AT,DE,RETA1,Changes in valuables,2.40,final_demand
151,2019,AT,DE,RETAI,Final consumption expenditure by households,4.10,final_demand
152,2019,AT,DE,RUBBE,Changes in inventories,61.74,final_demand
153,2019,AT,DE,RUBBE,Final consumption expenditure by households,868.42,final_demand
154,2019,AT,DE,RUBBE,Gross fixed capital formation,49.70,final_demand
155,2019,AT,DE,SUGA1,Final consumption expenditure by households,2.65,final_demand
156,2019,AT,DE,SUPPO,Final consumption expenditure by government,0.13,final_demand
157,2019,AT,DE,SUPPO,Final consumption expenditure by households,973.37,final_demand
158,2019,AT,DE,TEXTI,Final consumption expenditure by households,747.47,final_demand
159,2019,AT,DE,TEXTI,Gross fixed capital formation,7.66,final_demand
160,2019,AT,DE,TOBAC,Changes in inventories,0.49,final_demand
161,2019,AT,DE,TOBAC,Final consumption expenditure by households,0.65,final_demand
162,2019,AT,DE,TRANS,Final consumption expenditure by government,0.48,final_demand
163,2019,AT,DE,TRANS,Final consumption expenditure by households,15.10,final_demand
164,2019,AT,DE,TRANS,Gross fixed capital formation,197.54,final_demand
165,2019,AT,DE,VEGE1,Final consumption expenditure by government,0.02,final_demand
166,2019,AT,DE,VEGE1,Final consumption expenditure by households,8.12,final_demand
167,2019,AT,DE,VEGET,Changes in inventories,57.54,final_demand
168,2019,AT,DE,VEGET,Final consumption expenditure by households,100.84,final_demand
169,2019,AT,DE,WASTE,Changes in inventories,0.03,final_demand
170,2019,AT,DE,WASTE,Changes in valuables,0.03,final_demand
171,2019,AT,DE,WEARI,Final consumption expenditure by households,507.79,final_demand
172,2019,AT,DE,WHEAT,Changes in inventories,15.57,final_demand
173,2019,AT,DE,WHEAT,Final consumption expenditure by households,29.34,final_demand
174,2019,AT,DE,WOOD1,Changes in inventories,0.01,final_demand
175,2019,AT,DE,WOODW,Final consumption expenditure by households,219.77,final_demand
176,2019,AT,DE,WOODW,Gross fixed capital formation,240.78,final_demand
177,2019,AU,DE,AIRTR,Final consumption expenditure by households,348.45,final_demand
178,2019,AU,DE,ALUM1,Gross fixed capital formation,0.01,final_demand
179,2019,AU,DE,ANIMA,Changes in inventories,1.55,final_demand
180,2019,AU,DE,ANIMA,Final consumption expenditure by households,0.72,final_demand
181,2019,AU,DE,AUXIL,Final consumption expenditure by households,0.12,final_demand
182,2019,AU,DE,BASIC,Changes in inventories,0.03,final_demand
183,2019,AU,DE,BASIC,Gross fixed capital formation,0.08,final_demand
184,2019,AU,DE,BEVER,Final consumption expenditure by government,0.02,final_demand
185,2019,AU,DE,BEVER,Final consumption expenditure by households,33.90,final_demand
186,2019,AU,DE,BIOGA,Final consumption expenditure by households,0.10,final_demand
187,2019,AU,DE,BITUM,Final consumption expenditure by households,0.02,final_demand
188,2019,AU,DE,BUSIN,Changes in inventories,0.07,final_demand
189,2019,AU,DE,BUSIN,Changes in valuables,0.04,final_demand
190,2019,AU,DE,BUSIN,Gross fixed capital formation,60.71,final_demand
191,2019,AU,DE,CERAM,Changes in inventories,0.35,final_demand
192,2019,AU,DE,CERAM,Final consumption expenditure by households,0.22,final_demand
193,2019,AU,DE,CERAM,Gross fixed capital formation,0.03,final_demand
194,2019,AU,DE,CEREA,Changes in inventories,0.18,final_demand
195,2019,AU,DE,CEREA,Final consumption expenditure by households,0.05,final_demand
196,2019,AU,DE,CHEM1,Changes in inventories,13.84,final_demand
197,2019,AU,DE,CHEM1,Final consumption expenditure by government,38.23,final_demand
198,2019,AU,DE,COMPU,Final consumption expenditure by households,0.36,final_demand
199,2019,AU,DE,COMPU,Gross fixed capital formation,26.78,final_demand
200,2019,AU,DE,CONST,Final consumption expenditure by households,0.32,final_demand
201,2019,AU,DE,CONST,Gross fixed capital formation,63.08,final_demand
202,2019,AU,DE,DAIRY,Final consumption expenditure by households,0.41,final_demand
203,2019,AU,DE,EDUCA,Final consumption expenditure by households,0.01,final_demand
204,2019,AU,DE,ELECT,Final consumption expenditure by households,5.25,final_demand
205,2019,AU,DE,FABRI,Final consumption expenditure by households,1.41,final_demand
206,2019,AU,DE,FABRI,Gross fixed capital formation,6.81,final_demand
207,2019,AU,DE,FISH5,Final consumption expenditure by government,0.03,final_demand
208,2019,AU,DE,FISH5,Final consumption expenditure by households,3.08,final_demand
209,2019,AU,DE,FISHF,Final consumption expenditure by households,0.38,final_demand
210,2019,AU,DE,FOOD5,Final consumption expenditure by households,30.50,final_demand
211,2019,AU,DE,FURNI,Final consumption expenditure by government,0.06,final_demand
212,2019,AU,DE,FURNI,Final consumption expenditure by households,117.54,final_demand
213,2019,AU,DE,FURNI,Gross fixed capital formation,34.42,final_demand
214,2019,AU,DE,GLASS,Changes in inventories,0.33,final_demand
215,2019,AU,DE,GLASS,Gross fixed capital formation,0.12,final_demand
216,2019,AU,DE,LANDT,Final consumption expenditure by households,0.21,final_demand
217,2019,AU,DE,LEAD1,Gross fixed capital formation,0.25,final_demand
218,2019,AU,DE,LEATH,Final consumption expenditure by households,7.35,final_demand
219,2019,AU,DE,MEAT1,Final consumption expenditure by households,6.20,final_demand
220,2019,AU,DE,MEAT4,Final consumption expenditure by households,2.31,final_demand
221,2019,AU,DE,MEATA,Changes in inventories,0.06,final_demand
222,2019,AU,DE,MEATA,Final consumption expenditure by households,0.05,final_demand
223,2019,AU,DE,MEATC,Final consumption expenditure by households,10.53,final_demand
224,2019,AU,DE,MEATP,Final consumption expenditure by households,0.23,final_demand
225,2019,AU,DE,MEDIC,Changes in inventories,1.17,final_demand
226,2019,AU,DE,MEDIC,Final consumption expenditure by government,5.10,final_demand
227,2019,AU,DE,MEDIC,Final consumption expenditure by households,5.56,final_demand
228,2019,AU,DE,MOTO1,Final consumption expenditure by households,7.56,final_demand
229,2019,AU,DE,MOTO1,Gross fixed capital formation,10.89,final_demand
230,2019,AU,DE,NONF1,Changes in inventories,0.26,final_demand
231,2019,AU,DE,NONF1,Gross fixed capital formation,0.96,final_demand
232,2019,AU,DE,NONME,Changes in inventories,0.11,final_demand
233,2019,AU,DE,NONME,Final consumption expenditure by households,0.19,final_demand
234,2019,AU,DE,NONME,Gross fixed capital formation,0.01,final_demand
235,2019,AU,DE,OFFIC,Final consumption expenditure by households,0.71,final_demand
236,2019,AU,DE,OFFIC,Gross fixed capital formation,11.71,final_demand
237,2019,AU,DE,OILSE,Changes in inventories,167.12,final_demand
238,2019,AU,DE,OILSE,Final consumption expenditure by households,99.89,final_demand
239,2019,AU,DE,PAPER,Changes in inventories,0.39,final_demand
240,2019,AU,DE,PAPER,Final consumption expenditure by households,0.45,final_demand
241,2019,AU,DE,PFERT,Final consumption expenditure by households,0.03,final_demand
242,2019,AU,DE,PLAST,Changes in inventories,0.93,final_demand
243,2019,AU,DE,PLAST,Final consumption expenditure by government,0.21,final_demand
244,2019,AU,DE,POSTT,Final consumption expenditure by households,11.82,final_demand
245,2019,AU,DE,PRINT,Final consumption expenditure by households,0.17,final_demand
246,2019,AU,DE,PROCE,Final consumption expenditure by households,0.03,final_demand
247,2019,AU,DE,PUBLI,Final consumption expenditure by households,0.95,final_demand
248,2019,AU,DE,RAILW,Final consumption expenditure by households,1.77,final_demand
249,2019,AU,DE,REALE,Final consumption expenditure by government,0.02,final_demand
250,2019,AU,DE,RECRE,Final consumption expenditure by households,8.82,final_demand
251,2019,AU,DE,RESEA,Gross fixed capital formation,77.97,final_demand
252,2019,AU,DE,RETA1,Changes in valuables,0.06,final_demand
253,2019,AU,DE,RETAI,Final consumption expenditure by households,0.10,final_demand
254,2019,AU,DE,RUBBE,Changes in inventories,0.31,final_demand
255,2019,AU,DE,RUBBE,Final consumption expenditure by households,4.40,final_demand
256,2019,AU,DE,RUBBE,Gross fixed capital formation,0.25,final_demand
257,2019,AU,DE,SUBBI,Changes in inventories,0.74,final_demand
258,2019,AU,DE,SUGA1,Final consumption expenditure by households,0.02,final_demand
259,2019,AU,DE,SUPPO,Final consumption expenditure by households,13.70,final_demand
260,2019,AU,DE,TEXTI,Final consumption expenditure by households,20.32,final_demand
261,2019,AU,DE,TEXTI,Gross fixed capital formation,0.21,final_demand
262,2019,AU,DE,TOBAC,Changes in inventories,0.54,final_demand
263,2019,AU,DE,TOBAC,Final consumption expenditure by households,0.72,final_demand
264,2019,AU,DE,TRANS,Final consumption expenditure by government,0.06,final_demand
265,2019,AU,DE,TRANS,Final consumption expenditure by households,1.77,final_demand
266,2019,AU,DE,TRANS,Gross fixed capital formation,23.15,final_demand
267,2019,AU,DE,VEGET,Changes in inventories,18.62,final_demand
268,2019,AU,DE,VEGET,Final consumption expenditure by households,32.63,final_demand
269,2019,AU,DE,WEARI,Final consumption expenditure by households,7.64,final_demand
270,2019,AU,DE,WOODW,Final consumption expenditure by households,0.15,final_demand
271,2019,AU,DE,WOODW,Gross fixed capital formation,0.17,final_demand
272,2019,AU,DE,WOOLS,Changes in inventories,0.27,final_demand
273,2019,BE,DE,93197,Changes in inventories,0.03,final_demand
274,2019,BE,DE,93197,Final consumption expenditure by government,0.02,final_demand
275,2019,BE,DE,93197,Final consumption expenditure by households,0.03,final_demand
276,2019,BE,DE,93197,Gross fixed capital formation,0.03,final_demand
277,2019,BE,DE,AIRTR,Final consumption expenditure by households,196.36,final_demand
278,2019,BE,DE,ALUM1,Changes in inventories,3.37,final_demand
279,2019,BE,DE,ALUM1,Gross fixed capital formation,10.93,final_demand
280,2019,BE,DE,AUXIL,Final consumption expenditure by households,0.78,final_demand
281,2019,BE,DE,BASIC,Changes in inventories,5.54,final_demand
282,2019,BE,DE,BASIC,Gross fixed capital formation,14.36,final_demand
283,2019,BE,DE,BEVER,Final consumption expenditure by government,0.07,final_demand
284,2019,BE,DE,BEVER,Final consumption expenditure by households,151.38,final_demand
285,2019,BE,DE,BIODI,Final consumption expenditure by government,0.06,final_demand
286,2019,BE,DE,BIODI,Final consumption expenditure by households,3.51,final_demand
287,2019,BE,DE,BIOGA,Final consumption expenditure by households,10.67,final_demand
288,2019,BE,DE,BRICK,Final consumption expenditure by households,0.06,final_demand
289,2019,BE,DE,BRICK,Gross fixed capital formation,1.07,final_demand
290,2019,BE,DE,BUSIN,Changes in inventories,0.38,final_demand
291,2019,BE,DE,BUSIN,Changes in valuables,0.24,final_demand
292,2019,BE,DE,BUSIN,Gross fixed capital formation,355.60,final_demand
293,2019,BE,DE,CATTL,Changes in inventories,1.86,final_demand
294,2019,BE,DE,CATTL,Gross fixed capital formation,2.48,final_demand
295,2019,BE,DE,CEMEN,Changes in inventories,6.63,final_demand
296,2019,BE,DE,CEMEN,Final consumption expenditure by households,0.07,final_demand
297,2019,BE,DE,CEMEN,Gross fixed capital formation,1.37,final_demand
298,2019,BE,DE,CERAM,Changes in inventories,2.60,final_demand
299,2019,BE,DE,CERAM,Final consumption expenditure by households,1.67,final_demand
300,2019,BE,DE,CERAM,Gross fixed capital formation,0.26,final_demand
301,2019,BE,DE,CEREA,Changes in inventories,7.76,final_demand
302,2019,BE,DE,CEREA,Final consumption expenditure by households,1.99,final_demand
303,2019,BE,DE,CHEM1,Changes in inventories,268.26,final_demand
304,2019,BE,DE,CHEM1,Final consumption expenditure by government,740.89,final_demand
305,2019,BE,DE,COALT,Changes in inventories,0.01,final_demand
306,2019,BE,DE,COMPU,Final consumption expenditure by households,2.18,final_demand
307,2019,BE,DE,COMPU,Gross fixed capital formation,162.41,final_demand
308,2019,BE,DE,CONST,Final consumption expenditure by households,1.53,final_demand
309,2019,BE,DE,CONST,Gross fixed capital formation,305.15,final_demand
310,2019,BE,DE,COPP1,Changes in inventories,2.94,final_demand
311,2019,BE,DE,COPP1,Gross fixed capital formation,23.85,final_demand
312,2019,BE,DE,CROPS,Changes in inventories,12.93,final_demand
313,2019,BE,DE,CROPS,Final consumption expenditure by households,7.86,final_demand
314,2019,BE,DE,CROPS,Gross fixed capital formation,0.31,final_demand
315,2019,BE,DE,DAIRY,Final consumption expenditure by government,0.51,final_demand
316,2019,BE,DE,DAIRY,Final consumption expenditure by households,617.08,final_demand
317,2019,BE,DE,EDUCA,Final consumption expenditure by households,0.01,final_demand
318,2019,BE,DE,ELEC2,Final consumption expenditure by households,0.24,final_demand
319,2019,BE,DE,ELEC3,Final consumption expenditure by households,0.79,final_demand
320,2019,BE,DE,ELEC4,Final consumption expenditure by households,0.01,final_demand
321,2019,BE,DE,ELEC5,Final consumption expenditure by households,0.08,final_demand
322,2019,BE,DE,ELEC7,Final consumption expenditure by households,0.02,final_demand
323,2019,BE,DE,FABRI,Final consumption expenditure by households,83.87,final_demand
324,2019,BE,DE,FABRI,Gross fixed capital formation,405.49,final_demand
325,2019,BE,DE,FISH5,Final consumption expenditure by government,0.76,final_demand
326,2019,BE,DE,FISH5,Final consumption expenditure by households,74.21,final_demand
327,2019,BE,DE,FISHF,Final consumption expenditure by households,1.18,final_demand
328,2019,BE,DE,FOOD1,Changes in inventories,0.01,final_demand
329,2019,BE,DE,FOOD2,Changes in inventories,0.01,final_demand
330,2019,BE,DE,FOOD2,Changes in valuables,0.02,final_demand
331,2019,BE,DE,FOOD3,Changes in inventories,0.01,final_demand
332,2019,BE,DE,FOOD5,Final consumption expenditure by households,2161.37,final_demand
333,2019,BE,DE,FOODW,Changes in inventories,0.02,final_demand
334,2019,BE,DE,FOODW,Changes in valuables,0.01,final_demand
335,2019,BE,DE,FOODW,Final consumption expenditure by government,0.01,final_demand
336,2019,BE,DE,FORES,Changes in inventories,4.15,final_demand
337,2019,BE,DE,FORES,Final consumption expenditure by households,4.32,final_demand
338,2019,BE,DE,GASDI,Changes in inventories,0.30,final_demand
339,2019,BE,DE,GLASS,Changes in inventories,29.95,final_demand
340,2019,BE,DE,GLASS,Gross fixed capital formation,10.69,final_demand
341,2019,BE,DE,HOTEL,Changes in inventories,615.90,final_demand
342,2019,BE,DE,HOTEL,Changes in valuables,165.19,final_demand
343,2019,BE,DE,INLAN,Final consumption expenditure by households,0.23,final_demand
344,2019,BE,DE,INTER,Changes in inventories,0.01,final_demand
345,2019,BE,DE,KEROS,Changes in inventories,177.26,final_demand
346,2019,BE,DE,LANDT,Final consumption expenditure by government,0.10,final_demand
347,2019,BE,DE,LANDT,Final consumption expenditure by households,42.48,final_demand
348,2019,BE,DE,LEAD1,Changes in inventories,0.27,final_demand
349,2019,BE,DE,LEAD1,Gross fixed capital formation,8.54,final_demand
350,2019,BE,DE,LEATH,Final consumption expenditure by households,44.22,final_demand
351,2019,BE,DE,LIQUE,Changes in inventories,0.14,final_demand
352,2019,BE,DE,LIQUE,Final consumption expenditure by households,62.33,final_demand
353,2019,BE,DE,MACHI,Changes in inventories,79.58,final_demand
354,2019,BE,DE,MACHI,Final consumption expenditure by households,13.83,final_demand
355,2019,BE,DE,MACHI,Gross fixed capital formation,924.20,final_demand
356,2019,BE,DE,MEAT1,Final consumption expenditure by government,0.02,final_demand
357,2019,BE,DE,MEAT1,Final consumption expenditure by households,101.33,final_demand
358,2019,BE,DE,MEAT4,Final consumption expenditure by households,1.50,final_demand
359,2019,BE,DE,MEATC,Final consumption expenditure by government,0.11,final_demand
360,2019,BE,DE,MEATC,Final consumption expenditure by households,165.41,final_demand
361,2019,BE,DE,MEATP,Final consumption expenditure by government,0.39,final_demand
362,2019,BE,DE,MEATP,Final consumption expenditure by households,612.19,final_demand
363,2019,BE,DE,MOTO1,Final consumption expenditure by households,1946.20,final_demand
364,2019,BE,DE,MOTO1,Gross fixed capital formation,2803.44,final_demand
365,2019,BE,DE,MOTOR,Changes in inventories,0.83,final_demand
366,2019,BE,DE,NATUR,Changes in inventories,0.12,final_demand
367,2019,BE,DE,NATUR,Final consumption expenditure by households,0.04,final_demand
368,2019,BE,DE,NFERT,Final consumption expenditure by households,0.10,final_demand
369,2019,BE,DE,NONF1,Changes in inventories,0.76,final_demand
370,2019,BE,DE,NONF1,Gross fixed capital formation,2.78,final_demand
371,2019,BE,DE,NONME,Changes in inventories,5.77,final_demand
372,2019,BE,DE,NONME,Final consumption expenditure by households,9.82,final_demand
373,2019,BE,DE,NONME,Gross fixed capital formation,0.62,final_demand
374,2019,BE,DE,NUCLE,Changes in inventories,0.04,final_demand
375,2019,BE,DE,OFFIC,Final consumption expenditure by households,14.18,final_demand
376,2019,BE,DE,OFFIC,Gross fixed capital formation,232.74,final_demand
377,2019,BE,DE,OILHA,Changes in inventories,0.01,final_demand
378,2019,BE,DE,OILSE,Changes in inventories,1.73,final_demand
379,2019,BE,DE,OILSE,Final consumption expenditure by households,1.03,final_demand
380,2019,BE,DE,PAPE1,Changes in inventories,0.02,final_demand
381,2019,BE,DE,PAPE1,Changes in valuables,0.01,final_demand
382,2019,BE,DE,PAPE1,Final consumption expenditure by government,0.02,final_demand
383,2019,BE,DE,PAPER,Changes in inventories,16.97,final_demand
384,2019,BE,DE,PAPER,Final consumption expenditure by households,19.74,final_demand
385,2019,BE,DE,PETRO,Changes in inventories,0.13,final_demand
386,2019,BE,DE,PIGS9,Changes in inventories,12.54,final_demand
387,2019,BE,DE,PIGS9,Gross fixed capital formation,0.02,final_demand
388,2019,BE,DE,PLANT,Changes in inventories,0.96,final_demand
