flow_id,year,region,sector,industry,factor_name,coefficient,flow_type,extension_type
26,2019,US,Additives/Blending Components,ADDIT,Energy use - Emission relevant,13214.612901,factor_input,energy
27,2019,US,Additives/Blending Components,ADDIT,Energy use - Final,28053.733922,factor_input,energy
28,2019,US,Additives/Blending Components,ADDIT,Energy use - Gross,29914.308303,factor_input,energy
29,2019,US,Additives/Blending Components,ADDIT,Energy use - Net,25946.397517,factor_input,energy
30,2019,US,Additives/Blending Components,ADDIT,HFC - air,48060700.000000,factor_input,air_emissions
31,2019,US,Air transport services (62),AIRTR,CO - combustion - air,890010451.939000,factor_input,air_emissions
32,2019,US,Air transport services (62),AIRTR,CO2 - combustion - air,276607954063.000000,factor_input,air_emissions
33,2019,US,Air transport services (62),AIRTR,Employment hours: High-skilled female,115.912827,factor_input,employment
34,2019,US,Air transport services (62),AIRTR,Employment hours: High-skilled male,333.938359,factor_input,employment
35,2019,US,Air transport services (62),AIRTR,Employment hours: Low-skilled female,42.819872,factor_input,employment
36,2019,US,Air transport services (62),AIRTR,Employment hours: Low-skilled male,123.361650,factor_input,employment
37,2019,US,Air transport services (62),AIRTR,Employment hours: Medium-skilled female,572.656211,factor_input,employment
38,2019,US,Air transport services (62),AIRTR,Employment hours: Medium-skilled male,1649.790450,factor_input,employment
39,2019,US,Air transport services (62),AIRTR,Employment people: High-skilled female,59.954073,factor_input,employment
40,2019,US,Air transport services (62),AIRTR,Employment people: High-skilled male,152.502776,factor_input,employment
41,2019,US,Air transport services (62),AIRTR,Employment people: Low-skilled female,22.147901,factor_input,employment
42,2019,US,Air transport services (62),AIRTR,Employment people: Low-skilled male,56.336727,factor_input,employment
43,2019,US,Air transport services (62),AIRTR,Employment people: Medium-skilled female,296.197351,factor_input,employment
44,2019,US,Air transport services (62),AIRTR,Employment people: Medium-skilled male,753.425344,factor_input,employment
45,2019,US,Air transport services (62),AIRTR,Energy use - Emission relevant,3869126.384100,factor_input,energy
46,2019,US,Air transport services (62),AIRTR,Energy use - Final,3872610.856410,factor_input,energy
47,2019,US,Air transport services (62),AIRTR,Energy use - Gross,3872644.687070,factor_input,energy
48,2019,US,Air transport services (62),AIRTR,Energy use - Net,3872468.138750,factor_input,energy
49,2019,US,Air transport services (62),AIRTR,NH3 - combustion - air,11995873.743900,factor_input,air_emissions
50,2019,US,Air transport services (62),AIRTR,NMVOC - combustion - air,154790137.205000,factor_input,air_emissions
51,2019,US,Air transport services (62),AIRTR,NOx - combustion - air,1315459177.230000,factor_input,air_emissions
52,2019,US,Air transport services (62),AIRTR,SOx - combustion - air,9791762.523450,factor_input,air_emissions
53,2019,US,Aluminium and aluminium products,ALUM1,CO - non combustion - Primary aluminium production - air,361483000.000000,factor_input,air_emissions
54,2019,US,Aluminium and aluminium products,ALUM1,CO2 - combustion - air,2029346812.800000,factor_input,air_emissions
55,2019,US,Aluminium and aluminium products,ALUM1,CO2_bio - combustion - air,12663523.010500,factor_input,air_emissions
56,2019,US,Aluminium and aluminium products,ALUM1,Employment hours: High-skilled female,13.147730,factor_input,employment
57,2019,US,Aluminium and aluminium products,ALUM1,Employment hours: High-skilled male,37.742217,factor_input,employment
58,2019,US,Aluminium and aluminium products,ALUM1,Employment hours: Medium-skilled female,14.516347,factor_input,employment
59,2019,US,Aluminium and aluminium products,ALUM1,Employment hours: Medium-skilled male,41.671023,factor_input,employment
60,2019,US,Aluminium and aluminium products,ALUM1,Employment people: High-skilled female,6.463216,factor_input,employment
61,2019,US,Aluminium and aluminium products,ALUM1,Employment people: High-skilled male,17.166791,factor_input,employment
62,2019,US,Aluminium and aluminium products,ALUM1,Employment people: Medium-skilled female,7.136006,factor_input,employment
63,2019,US,Aluminium and aluminium products,ALUM1,Employment people: Medium-skilled male,18.953782,factor_input,employment
64,2019,US,Aluminium and aluminium products,ALUM1,Energy use - Emission relevant,27825.315270,factor_input,energy
65,2019,US,Aluminium and aluminium products,ALUM1,Energy use - Final,137654.459866,factor_input,energy
66,2019,US,Aluminium and aluminium products,ALUM1,Energy use - Gross,140909.690226,factor_input,energy
67,2019,US,Aluminium and aluminium products,ALUM1,Energy use - Net,45247.400362,factor_input,energy
68,2019,US,Aluminium and aluminium products,ALUM1,PFC - air,815764000.000000,factor_input,air_emissions
69,2019,US,Aluminium and aluminium products,ALUM1,Water Consumption Blue - Manufacturing - Aluminium and aluminium products,12.762500,factor_input,water
70,2019,US,Aluminium and aluminium products,ALUM1,Water Withdrawal Blue - Manufacturing - Aluminium and aluminium products,127.625000,factor_input,water
71,2019,US,Aluminium ores and concentrates,ALUMI,Domestic Extraction Used - Metal Ores - Bauxite and other aluminium ores - gross ore,154.870000,factor_input,material
72,2019,US,Aluminium ores and concentrates,ALUMI,Energy use - Emission relevant,11.573895,factor_input,energy
73,2019,US,Aluminium ores and concentrates,ALUMI,Energy use - Final,124.779384,factor_input,energy
74,2019,US,Aluminium ores and concentrates,ALUMI,Energy use - Gross,125.067041,factor_input,energy
75,2019,US,Aluminium ores and concentrates,ALUMI,Energy use - Net,123.833429,factor_input,energy
76,2019,US,Animal products nec,ANIMA,CO - combustion - air,995556733.606000,factor_input,air_emissions
77,2019,US,Animal products nec,ANIMA,CO2 - combustion - air,2306140583.420000,factor_input,air_emissions
78,2019,US,Animal products nec,ANIMA,CO2_bio - combustion - air,86707403.196900,factor_input,air_emissions
79,2019,US,Animal products nec,ANIMA,Employment hours: High-skilled male,8.283642,factor_input,employment
80,2019,US,Animal products nec,ANIMA,Energy use - Emission relevant,36576.071188,factor_input,energy
81,2019,US,Animal products nec,ANIMA,Energy use - Final,36854.480146,factor_input,energy
82,2019,US,Animal products nec,ANIMA,Energy use - Gross,37469.685899,factor_input,energy
83,2019,US,Animal products nec,ANIMA,Energy use - Net,36577.970414,factor_input,energy
84,2019,US,Animal products nec,ANIMA,NMVOC - combustion - air,21365097.979600,factor_input,air_emissions
85,2019,US,Animal products nec,ANIMA,NOx - combustion - air,28727176.545700,factor_input,air_emissions
86,2019,US,Anthracite,ANTHR,CH4 - non combustion - Mining of bituminous coal - air,8621370.000000,factor_input,air_emissions
87,2019,US,Anthracite,ANTHR,CO2 - combustion - air,91490832.820800,factor_input,air_emissions
88,2019,US,Anthracite,ANTHR,Domestic Extraction Used - Fossil Fuels - Anthracite,2345.000000,factor_input,material
89,2019,US,Anthracite,ANTHR,Energy use - Emission relevant,1305.481086,factor_input,energy
90,2019,US,Anthracite,ANTHR,Energy use - Final,2304.508717,factor_input,energy
91,2019,US,Anthracite,ANTHR,Energy use - Gross,2700.519843,factor_input,energy
92,2019,US,Anthracite,ANTHR,Energy use - Net,1998.286936,factor_input,energy
93,2019,US,Anthracite,ANTHR,HFC - air,54199400.000000,factor_input,air_emissions
94,2019,US,Services auxiliary to financial intermediation (67),AUXIL,CO2 - combustion - air,379029520.061000,factor_input,air_emissions
95,2019,US,Services auxiliary to financial intermediation (67),AUXIL,Employment hours: High-skilled female,1332.862132,factor_input,employment
96,2019,US,Services auxiliary to financial intermediation (67),AUXIL,Employment hours: High-skilled male,1298.833500,factor_input,employment
97,2019,US,Services auxiliary to financial intermediation (67),AUXIL,Employment hours: Low-skilled female,9.158544,factor_input,employment
98,2019,US,Services auxiliary to financial intermediation (67),AUXIL,Employment hours: Low-skilled male,8.967540,factor_input,employment
99,2019,US,Services auxiliary to financial intermediation (67),AUXIL,Employment hours: Medium-skilled female,753.509749,factor_input,employment
100,2019,US,Services auxiliary to financial intermediation (67),AUXIL,Employment hours: Medium-skilled male,734.131077,factor_input,employment
101,2019,US,Services auxiliary to financial intermediation (67),AUXIL,Employment people: High-skilled female,653.217211,factor_input,employment
102,2019,US,Services auxiliary to financial intermediation (67),AUXIL,Employment people: High-skilled male,597.691558,factor_input,employment
103,2019,US,Services auxiliary to financial intermediation (67),AUXIL,Employment people: Medium-skilled female,369.265515,factor_input,employment
104,2019,US,Services auxiliary to financial intermediation (67),AUXIL,Employment people: Medium-skilled male,337.813590,factor_input,employment
105,2019,US,Services auxiliary to financial intermediation (67),AUXIL,Energy use - Emission relevant,5506.686452,factor_input,energy
106,2019,US,Services auxiliary to financial intermediation (67),AUXIL,Energy use - Final,8021.648476,factor_input,energy
107,2019,US,Services auxiliary to financial intermediation (67),AUXIL,Energy use - Gross,8054.215815,factor_input,energy
108,2019,US,Services auxiliary to financial intermediation (67),AUXIL,Energy use - Net,5519.823508,factor_input,energy
109,2019,US,Aviation Gasoline,AVIAT,CO2 - combustion - air,74512557.383400,factor_input,air_emissions
110,2019,US,Aviation Gasoline,AVIAT,Energy use - Emission relevant,1147.994782,factor_input,energy
111,2019,US,Aviation Gasoline,AVIAT,Energy use - Final,1646.402107,factor_input,energy
112,2019,US,Aviation Gasoline,AVIAT,Energy use - Gross,19570.100327,factor_input,energy
113,2019,US,Aviation Gasoline,AVIAT,Energy use - Net,1537.982137,factor_input,energy
114,2019,US,Basic iron and steel and of ferro-alloys and first products thereof,BASIC,CO - combustion - air,15653769.865800,factor_input,air_emissions
115,2019,US,Basic iron and steel and of ferro-alloys and first products thereof,BASIC,CO - non combustion - Agglomeration plant - sinter - air,426868000.000000,factor_input,air_emissions
116,2019,US,Basic iron and steel and of ferro-alloys and first products thereof,BASIC,"CO - non combustion - Pig iron production, blast furnace - air",785712000.000000,factor_input,air_emissions
117,2019,US,Basic iron and steel and of ferro-alloys and first products thereof,BASIC,CO - non combustion - Steel production: basic oxygen furnace - air,260157000.000000,factor_input,air_emissions
118,2019,US,Basic iron and steel and of ferro-alloys and first products thereof,BASIC,CO - non combustion - Steel production: electric arc furnace - air,781267000.000000,factor_input,air_emissions
119,2019,US,Basic iron and steel and of ferro-alloys and first products thereof,BASIC,CO2 - combustion - air,29244679078.599998,factor_input,air_emissions
120,2019,US,Basic iron and steel and of ferro-alloys and first products thereof,BASIC,CO2_bio - combustion - air,11277635.323700,factor_input,air_emissions
121,2019,US,Basic iron and steel and of ferro-alloys and first products thereof,BASIC,Employment hours: High-skilled female,38.852244,factor_input,employment
122,2019,US,Basic iron and steel and of ferro-alloys and first products thereof,BASIC,Employment hours: High-skilled male,111.529415,factor_input,employment
123,2019,US,Basic iron and steel and of ferro-alloys and first products thereof,BASIC,Employment hours: Low-skilled male,14.023281,factor_input,employment
124,2019,US,Basic iron and steel and of ferro-alloys and first products thereof,BASIC,Employment hours: Medium-skilled female,42.744750,factor_input,employment
125,2019,US,Basic iron and steel and of ferro-alloys and first products thereof,BASIC,Employment hours: Medium-skilled male,122.703404,factor_input,employment
126,2019,US,Basic iron and steel and of ferro-alloys and first products thereof,BASIC,Employment people: High-skilled female,19.099157,factor_input,employment
127,2019,US,Basic iron and steel and of ferro-alloys and first products thereof,BASIC,Employment people: High-skilled male,50.728404,factor_input,employment
128,2019,US,Basic iron and steel and of ferro-alloys and first products thereof,BASIC,Employment people: Low-skilled male,6.378394,factor_input,employment
129,2019,US,Basic iron and steel and of ferro-alloys and first products thereof,BASIC,Employment people: Medium-skilled female,21.012651,factor_input,employment
130,2019,US,Basic iron and steel and of ferro-alloys and first products thereof,BASIC,Employment people: Medium-skilled male,55.810816,factor_input,employment
131,2019,US,Basic iron and steel and of ferro-alloys and first products thereof,BASIC,Energy use - Emission relevant,235386.832740,factor_input,energy
132,2019,US,Basic iron and steel and of ferro-alloys and first products thereof,BASIC,Energy use - Final,439539.604868,factor_input,energy
133,2019,US,Basic iron and steel and of ferro-alloys and first products thereof,BASIC,Energy use - Gross,713369.385459,factor_input,energy
134,2019,US,Basic iron and steel and of ferro-alloys and first products thereof,BASIC,Energy use - Net,282850.541960,factor_input,energy
135,2019,US,Basic iron and steel and of ferro-alloys and first products thereof,BASIC,HFC - air,419555000.000000,factor_input,air_emissions
136,2019,US,Basic iron and steel and of ferro-alloys and first products thereof,BASIC,NOx - combustion - air,36985117.330600,factor_input,air_emissions
137,2019,US,Basic iron and steel and of ferro-alloys and first products thereof,BASIC,NOx - non combustion - Agglomeration plant - pellets - air,56355700.000000,factor_input,air_emissions
138,2019,US,Basic iron and steel and of ferro-alloys and first products thereof,BASIC,NOx - non combustion - Agglomeration plant - sinter - air,8537370.000000,factor_input,air_emissions
139,2019,US,Basic iron and steel and of ferro-alloys and first products thereof,BASIC,"NOx - non combustion - Pig iron production, blast furnace - air",18149900.000000,factor_input,air_emissions
140,2019,US,Basic iron and steel and of ferro-alloys and first products thereof,BASIC,NOx - non combustion - Steel production: electric arc furnace - air,15625300.000000,factor_input,air_emissions
141,2019,US,Basic iron and steel and of ferro-alloys and first products thereof,BASIC,PAH - non combustion - Steel production: electric arc furnace - air,11959200.000000,factor_input,air_emissions
142,2019,US,Basic iron and steel and of ferro-alloys and first products thereof,BASIC,PM10 - non combustion - Agglomeration plant - pellets - air,11271100.000000,factor_input,air_emissions
143,2019,US,Basic iron and steel and of ferro-alloys and first products thereof,BASIC,PM10 - non combustion - Agglomeration plant - sinter - air,8537370.000000,factor_input,air_emissions
144,2019,US,Basic iron and steel and of ferro-alloys and first products thereof,BASIC,PM10 - non combustion - Cast iron production (grey iron foundries) - air,71683300.000000,factor_input,air_emissions
145,2019,US,Basic iron and steel and of ferro-alloys and first products thereof,BASIC,"PM10 - non combustion - Pig iron production, blast furnace - air",39285600.000000,factor_input,air_emissions
146,2019,US,Basic iron and steel and of ferro-alloys and first products thereof,BASIC,PM10 - non combustion - Steel production: electric arc furnace - air,17938700.000000,factor_input,air_emissions
147,2019,US,Basic iron and steel and of ferro-alloys and first products thereof,BASIC,PM10 - non combustion - Steel production: open hearth furnace - air,19615300.000000,factor_input,air_emissions
148,2019,US,Basic iron and steel and of ferro-alloys and first products thereof,BASIC,PM2.5 - non combustion - Agglomeration plant - pellets - air,11271100.000000,factor_input,air_emissions
149,2019,US,Basic iron and steel and of ferro-alloys and first products thereof,BASIC,PM2.5 - non combustion - Cast iron production (grey iron foundries) - air,39931600.000000,factor_input,air_emissions
150,2019,US,Basic iron and steel and of ferro-alloys and first products thereof,BASIC,"PM2.5 - non combustion - Pig iron production, blast furnace - air",26090800.000000,factor_input,air_emissions
151,2019,US,Basic iron and steel and of ferro-alloys and first products thereof,BASIC,PM2.5 - non combustion - Steel production: electric arc furnace - air,14651100.000000,factor_input,air_emissions
152,2019,US,Basic iron and steel and of ferro-alloys and first products thereof,BASIC,PM2.5 - non combustion - Steel production: open hearth furnace - air,15163800.000000,factor_input,air_emissions
153,2019,US,Basic iron and steel and of ferro-alloys and first products thereof,BASIC,SOx - combustion - air,51160858.183700,factor_input,air_emissions
154,2019,US,Basic iron and steel and of ferro-alloys and first products thereof,BASIC,SOx - non combustion - Agglomeration plant - sinter - air,17074700.000000,factor_input,air_emissions
155,2019,US,Basic iron and steel and of ferro-alloys and first products thereof,BASIC,TSP - non combustion - Agglomeration plant - pellets - air,11271100.000000,factor_input,air_emissions
156,2019,US,Basic iron and steel and of ferro-alloys and first products thereof,BASIC,TSP - non combustion - Agglomeration plant - sinter - air,41944200.000000,factor_input,air_emissions
157,2019,US,Basic iron and steel and of ferro-alloys and first products thereof,BASIC,TSP - non combustion - Cast iron production (grey iron foundries) - air,125701000.000000,factor_input,air_emissions
158,2019,US,Basic iron and steel and of ferro-alloys and first products thereof,BASIC,"TSP - non combustion - Pig iron production, blast furnace - air",276644000.000000,factor_input,air_emissions
159,2019,US,Basic iron and steel and of ferro-alloys and first products thereof,BASIC,TSP - non combustion - Steel production: electric arc furnace - air,26690300.000000,factor_input,air_emissions
160,2019,US,Basic iron and steel and of ferro-alloys and first products thereof,BASIC,TSP - non combustion - Steel production: open hearth furnace - air,22389900.000000,factor_input,air_emissions
161,2019,US,Basic iron and steel and of ferro-alloys and first products thereof,BASIC,Water Consumption Blue - Manufacturing - Basic iron and steel and of ferro-alloys and first products thereof,385.559000,factor_input,water
162,2019,US,Basic iron and steel and of ferro-alloys and first products thereof,BASIC,Water Withdrawal Blue - Manufacturing - Basic iron and steel and of ferro-alloys and first products thereof,3855.590000,factor_input,water
163,2019,US,Beverages,BEVER,CO2 - combustion - air,6955427123.470000,factor_input,air_emissions
164,2019,US,Beverages,BEVER,CO2_bio - combustion - air,292429380.144000,factor_input,air_emissions
165,2019,US,Beverages,BEVER,Employment hours: High-skilled female,42.822206,factor_input,employment
166,2019,US,Beverages,BEVER,Employment hours: High-skilled male,117.018240,factor_input,employment
167,2019,US,Beverages,BEVER,Employment hours: Low-skilled male,15.770200,factor_input,employment
168,2019,US,Beverages,BEVER,Employment hours: Medium-skilled female,52.278582,factor_input,employment
169,2019,US,Beverages,BEVER,Employment hours: Medium-skilled male,140.286362,factor_input,employment
170,2019,US,Beverages,BEVER,Employment people: High-skilled female,21.208006,factor_input,employment
171,2019,US,Beverages,BEVER,Employment people: High-skilled male,53.355594,factor_input,employment
172,2019,US,Beverages,BEVER,Employment people: Low-skilled male,7.195136,factor_input,employment
173,2019,US,Beverages,BEVER,Employment people: Medium-skilled female,26.115460,factor_input,employment
174,2019,US,Beverages,BEVER,Employment people: Medium-skilled male,64.163298,factor_input,employment
175,2019,US,Beverages,BEVER,Energy use - Emission relevant,108586.333604,factor_input,energy
176,2019,US,Beverages,BEVER,Energy use - Final,154168.053799,factor_input,energy
177,2019,US,Beverages,BEVER,Energy use - Gross,211789.759442,factor_input,energy
178,2019,US,Beverages,BEVER,Energy use - Net,117259.192399,factor_input,energy
179,2019,US,Beverages,BEVER,HFC - air,210363000.000000,factor_input,air_emissions
180,2019,US,Beverages,BEVER,NOx - combustion - air,16756220.680700,factor_input,air_emissions
181,2019,US,Beverages,BEVER,Water Consumption Blue - Manufacturing - Beverages,1.558720,factor_input,water
182,2019,US,Beverages,BEVER,Water Withdrawal Blue - Manufacturing - Beverages,15.587200,factor_input,water
183,2019,US,Biodiesels,BIODI,CO2 - combustion - air,957632531.305000,factor_input,air_emissions
184,2019,US,Biodiesels,BIODI,CO2_bio - combustion - air,17376597.437800,factor_input,air_emissions
185,2019,US,Biodiesels,BIODI,Employment hours: High-skilled male,17.042251,factor_input,employment
186,2019,US,Biodiesels,BIODI,Employment hours: Medium-skilled female,6.802840,factor_input,employment
187,2019,US,Biodiesels,BIODI,Employment hours: Medium-skilled male,19.528508,factor_input,employment
188,2019,US,Biodiesels,BIODI,Employment people: High-skilled male,7.751552,factor_input,employment
189,2019,US,Biodiesels,BIODI,Employment people: Medium-skilled male,8.882408,factor_input,employment
190,2019,US,Biodiesels,BIODI,Energy use - Emission relevant,15744.405966,factor_input,energy
191,2019,US,Biodiesels,BIODI,Energy use - Final,33406.081353,factor_input,energy
192,2019,US,Biodiesels,BIODI,Energy use - Gross,35713.655742,factor_input,energy
193,2019,US,Biodiesels,BIODI,Energy use - Net,30893.210972,factor_input,energy
194,2019,US,Biodiesels,BIODI,HFC - air,57173500.000000,factor_input,air_emissions
195,2019,US,Biogas,BIOG1,CO2 - combustion - air,123773645.973000,factor_input,air_emissions
196,2019,US,Biogas,BIOG1,Energy use - Emission relevant,1388.156411,factor_input,energy
197,2019,US,Biogas,BIOG1,Energy use - Final,856.087025,factor_input,energy
198,2019,US,Biogas,BIOG1,Energy use - Gross,2903.898563,factor_input,energy
199,2019,US,Biogas,BIOG1,Energy use - Net,1643.548560,factor_input,energy
200,2019,US,Biogasoline,BIOGA,CO - non combustion - Carbon black production - air,20340000.000000,factor_input,air_emissions
201,2019,US,Biogasoline,BIOGA,CO2 - combustion - air,9875089334.559999,factor_input,air_emissions
202,2019,US,Biogasoline,BIOGA,CO2_bio - combustion - air,170008560.268000,factor_input,air_emissions
203,2019,US,Biogasoline,BIOGA,Employment hours: High-skilled female,61.012165,factor_input,employment
204,2019,US,Biogasoline,BIOGA,Employment hours: High-skilled male,175.144001,factor_input,employment
205,2019,US,Biogasoline,BIOGA,Employment hours: Low-skilled female,8.147531,factor_input,employment
206,2019,US,Biogasoline,BIOGA,Employment hours: Low-skilled male,23.388634,factor_input,employment
207,2019,US,Biogasoline,BIOGA,Employment hours: Medium-skilled female,69.910801,factor_input,employment
208,2019,US,Biogasoline,BIOGA,Employment hours: Medium-skilled male,200.688788,factor_input,employment
209,2019,US,Biogasoline,BIOGA,Employment people: High-skilled female,29.992609,factor_input,employment
210,2019,US,Biogasoline,BIOGA,Employment people: High-skilled male,79.663053,factor_input,employment
211,2019,US,Biogasoline,BIOGA,Employment people: Low-skilled male,10.638161,factor_input,employment
212,2019,US,Biogasoline,BIOGA,Employment people: Medium-skilled female,34.367037,factor_input,employment
213,2019,US,Biogasoline,BIOGA,Employment people: Medium-skilled male,91.281925,factor_input,employment
214,2019,US,Biogasoline,BIOGA,Energy use - Emission relevant,162304.486269,factor_input,energy
215,2019,US,Biogasoline,BIOGA,Energy use - Final,344627.364664,factor_input,energy
216,2019,US,Biogasoline,BIOGA,Energy use - Gross,367133.095927,factor_input,energy
217,2019,US,Biogasoline,BIOGA,Energy use - Net,318750.251714,factor_input,energy
218,2019,US,Biogasoline,BIOGA,HFC - air,590604000.000000,factor_input,air_emissions
219,2019,US,Biogasoline,BIOGA,NMVOC - non combustion - Decorative paint applicatoin - air,9519750.000000,factor_input,air_emissions
220,2019,US,Biogasoline,BIOGA,"NMVOC - non combustion - Industrial paint application, general industry - air",8879220.000000,factor_input,air_emissions
221,2019,US,Biogasoline,BIOGA,"NMVOC - non combustion - Inorganic chemical industry, fertilizers and other - air",14430800.000000,factor_input,air_emissions
222,2019,US,Biogasoline,BIOGA,NMVOC - non combustion - Oil refinery - air,24460100.000000,factor_input,air_emissions
223,2019,US,Biogasoline,BIOGA,NMVOC - non combustion - Organic chemical industry - downstream units - air,51824300.000000,factor_input,air_emissions
224,2019,US,Biogasoline,BIOGA,"NMVOC - non combustion - Organic chemical industry, storage - air",10482900.000000,factor_input,air_emissions
225,2019,US,Biogasoline,BIOGA,NOx - combustion - air,20297199.392400,factor_input,air_emissions
226,2019,US,Biogasoline,BIOGA,NOx - non combustion - Oil refinery - air,12393800.000000,factor_input,air_emissions
227,2019,US,Biogasoline,BIOGA,SOx - non combustion - Oil refinery - air,15234700.000000,factor_input,air_emissions
228,2019,US,Biogasoline,BIOGA,SOx - non combustion - Sulphuric acid production - air,27242400.000000,factor_input,air_emissions
229,2019,US,Bitumen,BITU1,CO2 - combustion - air,899441320.789000,factor_input,air_emissions
230,2019,US,Bitumen,BITU1,CO2 - non combustion - Cement production - air,28547800.000000,factor_input,air_emissions
231,2019,US,Bitumen,BITU1,CO2 - non combustion - Lime production - air,9649480.000000,factor_input,air_emissions
232,2019,US,Bitumen,BITU1,CO2_bio - combustion - air,50538311.687200,factor_input,air_emissions
233,2019,US,Bitumen,BITU1,Employment hours: High-skilled male,10.726088,factor_input,employment
234,2019,US,Bitumen,BITU1,Employment hours: Medium-skilled male,19.443292,factor_input,employment
235,2019,US,Bitumen,BITU1,Employment people: Medium-skilled male,7.711001,factor_input,employment
236,2019,US,Bitumen,BITU1,Energy use - Emission relevant,14001.432198,factor_input,energy
237,2019,US,Bitumen,BITU1,Energy use - Final,20251.940274,factor_input,energy
238,2019,US,Bitumen,BITU1,Energy use - Gross,231369.879314,factor_input,energy
239,2019,US,Bitumen,BITU1,Energy use - Net,18719.131015,factor_input,energy
240,2019,US,Bitumen,BITU1,HFC - air,57779500.000000,factor_input,air_emissions
241,2019,US,Other Bituminous Coal,BITUM,CH4 - non combustion - Mining of bituminous coal - air,671300000.000000,factor_input,air_emissions
242,2019,US,Other Bituminous Coal,BITUM,CH4 - non combustion - Mining of coking coal - air,314794000.000000,factor_input,air_emissions
243,2019,US,Other Bituminous Coal,BITUM,CH4 - non combustion - Mining of sub-bituminous coal - air,293298000.000000,factor_input,air_emissions
244,2019,US,Other Bituminous Coal,BITUM,CO - combustion - air,34658033.083300,factor_input,air_emissions
245,2019,US,Other Bituminous Coal,BITUM,CO2 - combustion - air,7154569326.360000,factor_input,air_emissions
246,2019,US,Other Bituminous Coal,BITUM,CO2_bio - combustion - air,104485376.263000,factor_input,air_emissions
247,2019,US,Other Bituminous Coal,BITUM,Domestic Extraction Used - Fossil Fuels - Other Bituminous Coal,242427.000000,factor_input,material
248,2019,US,Other Bituminous Coal,BITUM,Employment hours: High-skilled female,12.222410,factor_input,employment
249,2019,US,Other Bituminous Coal,BITUM,Employment hours: High-skilled male,79.413758,factor_input,employment
250,2019,US,Other Bituminous Coal,BITUM,Employment hours: Low-skilled male,8.934358,factor_input,employment
251,2019,US,Other Bituminous Coal,BITUM,Employment hours: Medium-skilled female,22.271105,factor_input,employment
252,2019,US,Other Bituminous Coal,BITUM,Employment hours: Medium-skilled male,147.488675,factor_input,employment
253,2019,US,Other Bituminous Coal,BITUM,Employment people: High-skilled male,31.344691,factor_input,employment
254,2019,US,Other Bituminous Coal,BITUM,Employment people: Medium-skilled female,10.409147,factor_input,employment
255,2019,US,Other Bituminous Coal,BITUM,Employment people: Medium-skilled male,58.171019,factor_input,employment
256,2019,US,Other Bituminous Coal,BITUM,Energy use - Emission relevant,102185.732624,factor_input,energy
257,2019,US,Other Bituminous Coal,BITUM,Energy use - Final,180029.860432,factor_input,energy
258,2019,US,Other Bituminous Coal,BITUM,Energy use - Gross,210879.673078,factor_input,energy
259,2019,US,Other Bituminous Coal,BITUM,Energy use - Net,156144.078889,factor_input,energy
260,2019,US,Other Bituminous Coal,BITUM,HFC - air,4220190000.000000,factor_input,air_emissions
261,2019,US,Other Bituminous Coal,BITUM,NOx - combustion - air,12454477.324400,factor_input,air_emissions
262,2019,US,Other Bituminous Coal,BITUM,PFC - air,96275300.000000,factor_input,air_emissions
