flow_id,year,region1,region2,industry1,demand_category,amount,flow_type
31,2019,AT,JP,GLASS,Gross fixed capital formation,0.21,final_demand
32,2019,AT,JP,HEALT,Final consumption expenditure by households,0.01,final_demand
33,2019,AT,JP,HOTEL,Final consumption expenditure by households,101.43,final_demand
34,2019,AT,JP,INSUR,Final consumption expenditure by households,0.01,final_demand
35,2019,AT,JP,LANDT,Changes in inventories,0.06,final_demand
36,2019,AT,JP,LANDT,Final consumption expenditure by government,0.41,final_demand
37,2019,AT,JP,LANDT,Final consumption expenditure by households,0.27,final_demand
38,2019,AT,JP,LANDT,Gross fixed capital formation,2.00,final_demand
39,2019,AT,JP,LEATH,Final consumption expenditure by government,0.09,final_demand
40,2019,AT,JP,LEATH,Final consumption expenditure by households,4.39,final_demand
41,2019,AT,JP,MEAT4,Final consumption expenditure by households,1.02,final_demand
42,2019,AT,JP,MEATC,Final consumption expenditure by households,0.08,final_demand
43,2019,AT,JP,MEATP,Final consumption expenditure by households,59.69,final_demand
44,2019,AT,JP,MOTO1,Changes in inventories,0.16,final_demand
45,2019,AT,JP,MOTO1,Final consumption expenditure by government,1.37,final_demand
46,2019,AT,JP,MOTO1,Final consumption expenditure by households,28.06,final_demand
47,2019,AT,JP,MOTO1,Gross fixed capital formation,1.28,final_demand
48,2019,AT,JP,MOTOR,Final consumption expenditure by households,0.03,final_demand
49,2019,AT,JP,NONF1,Changes in inventories,0.06,final_demand
50,2019,AT,JP,NONF1,Final consumption expenditure by households,0.79,final_demand
51,2019,AT,JP,NONF1,Gross fixed capital formation,0.02,final_demand
52,2019,AT,JP,NONME,Changes in inventories,0.02,final_demand
53,2019,AT,JP,NONME,Final consumption expenditure by government,0.01,final_demand
54,2019,AT,JP,NONME,Final consumption expenditure by households,0.20,final_demand
55,2019,AT,JP,NONME,Gross fixed capital formation,0.24,final_demand
56,2019,AT,JP,OFFIC,Changes in inventories,0.75,final_demand
57,2019,AT,JP,OFFIC,Final consumption expenditure by households,5.31,final_demand
58,2019,AT,JP,OFFIC,Gross fixed capital formation,14.30,final_demand
59,2019,AT,JP,OILSE,Final consumption expenditure by households,0.05,final_demand
60,2019,AT,JP,PAPER,Final consumption expenditure by government,0.33,final_demand
61,2019,AT,JP,PAPER,Final consumption expenditure by households,0.31,final_demand
62,2019,AT,JP,PLAST,Changes in inventories,0.04,final_demand
63,2019,AT,JP,POSTT,Final consumption expenditure by government,0.15,final_demand
64,2019,AT,JP,POSTT,Final consumption expenditure by households,1.48,final_demand
65,2019,AT,JP,POSTT,Gross fixed capital formation,0.05,final_demand
66,2019,AT,JP,PRINT,Final consumption expenditure by government,0.40,final_demand
67,2019,AT,JP,PUBLI,Final consumption expenditure by government,0.01,final_demand
68,2019,AT,JP,PUBLI,Final consumption expenditure by households,0.01,final_demand
69,2019,AT,JP,PUBLI,Gross fixed capital formation,0.02,final_demand
70,2019,AT,JP,REALE,Final consumption expenditure by households,1.76,final_demand
71,2019,AT,JP,REALE,Gross fixed capital formation,0.02,final_demand
72,2019,AT,JP,RECRE,Final consumption expenditure by government,1.24,final_demand
73,2019,AT,JP,RECRE,Final consumption expenditure by households,0.28,final_demand
74,2019,AT,JP,RESEA,Final consumption expenditure by government,0.34,final_demand
75,2019,AT,JP,RESEA,Final consumption expenditure by households,0.12,final_demand
76,2019,AT,JP,RESEA,Gross fixed capital formation,2.90,final_demand
77,2019,AT,JP,RETA1,Changes in inventories,0.01,final_demand
78,2019,AT,JP,RETA1,Final consumption expenditure by government,0.32,final_demand
79,2019,AT,JP,RETA1,Final consumption expenditure by households,2.16,final_demand
80,2019,AT,JP,RETA1,Gross fixed capital formation,0.70,final_demand
81,2019,AT,JP,RUBBE,Changes in inventories,0.02,final_demand
82,2019,AT,JP,RUBBE,Final consumption expenditure by government,0.10,final_demand
83,2019,AT,JP,RUBBE,Final consumption expenditure by households,2.75,final_demand
84,2019,AT,JP,RUBBE,Gross fixed capital formation,0.49,final_demand
85,2019,AT,JP,SALEM,Final consumption expenditure by households,0.37,final_demand
86,2019,AT,JP,SALEM,Gross fixed capital formation,0.04,final_demand
87,2019,AT,JP,SUPPO,Changes in inventories,0.03,final_demand
88,2019,AT,JP,TEXTI,Final consumption expenditure by government,0.80,final_demand
89,2019,AT,JP,TEXTI,Final consumption expenditure by households,1.60,final_demand
90,2019,AT,JP,TEXTI,Gross fixed capital formation,0.02,final_demand
91,2019,AT,JP,TOBAC,Final consumption expenditure by households,0.01,final_demand
92,2019,AT,JP,TRAN2,Final consumption expenditure by government,0.01,final_demand
93,2019,AT,JP,TRAN2,Gross fixed capital formation,0.03,final_demand
94,2019,AT,JP,TRANS,Changes in inventories,0.20,final_demand
95,2019,AT,JP,TRANS,Final consumption expenditure by government,1.38,final_demand
96,2019,AT,JP,TRANS,Final consumption expenditure by households,0.76,final_demand
97,2019,AT,JP,TRANS,Gross fixed capital formation,12.43,final_demand
98,2019,AT,JP,VEGE1,Final consumption expenditure by households,0.01,final_demand
99,2019,AT,JP,WEARI,Final consumption expenditure by government,0.09,final_demand
100,2019,AT,JP,WEARI,Final consumption expenditure by households,1.07,final_demand
101,2019,AT,JP,WEARI,Gross fixed capital formation,0.01,final_demand
102,2019,AT,JP,WHOLE,Changes in inventories,0.06,final_demand
103,2019,AT,JP,WHOLE,Final consumption expenditure by government,0.43,final_demand
104,2019,AT,JP,WOODW,Changes in inventories,0.01,final_demand
105,2019,AT,JP,WOODW,Final consumption expenditure by government,0.28,final_demand
106,2019,AT,JP,WOODW,Final consumption expenditure by households,4.00,final_demand
107,2019,AT,JP,WOODW,Gross fixed capital formation,0.45,final_demand
108,2019,AU,JP,AIRTR,Changes in inventories,0.26,final_demand
109,2019,AU,JP,AIRTR,Final consumption expenditure by government,6.98,final_demand
110,2019,AU,JP,AIRTR,Final consumption expenditure by households,363.25,final_demand
111,2019,AU,JP,AIRTR,Gross fixed capital formation,7.79,final_demand
112,2019,AU,JP,ALUM1,Changes in inventories,0.12,final_demand
113,2019,AU,JP,ALUM1,Final consumption expenditure by households,0.76,final_demand
114,2019,AU,JP,ALUM1,Gross fixed capital formation,1.72,final_demand
115,2019,AU,JP,ANIMA,Final consumption expenditure by households,0.56,final_demand
116,2019,AU,JP,ANIMA,Gross fixed capital formation,6.86,final_demand
117,2019,AU,JP,AUXIL,Final consumption expenditure by government,1.19,final_demand
118,2019,AU,JP,AUXIL,Gross fixed capital formation,0.72,final_demand
119,2019,AU,JP,BASIC,Changes in inventories,0.17,final_demand
120,2019,AU,JP,BASIC,Gross fixed capital formation,5.58,final_demand
121,2019,AU,JP,BEVER,Final consumption expenditure by households,53.07,final_demand
122,2019,AU,JP,BITUM,Final consumption expenditure by households,0.38,final_demand
123,2019,AU,JP,BUSIN,Final consumption expenditure by government,24.69,final_demand
124,2019,AU,JP,BUSIN,Final consumption expenditure by households,79.67,final_demand
125,2019,AU,JP,BUSIN,Final consumption expenditure by non-profit organisations serving households (NPISH),0.02,final_demand
126,2019,AU,JP,CERAM,Final consumption expenditure by households,0.09,final_demand
127,2019,AU,JP,COMPU,Final consumption expenditure by government,1.84,final_demand
128,2019,AU,JP,COMPU,Final consumption expenditure by households,7.37,final_demand
129,2019,AU,JP,COMPU,Gross fixed capital formation,120.14,final_demand
130,2019,AU,JP,CONST,Changes in inventories,0.19,final_demand
131,2019,AU,JP,CONST,Changes in valuables,0.22,final_demand
132,2019,AU,JP,CONST,Final consumption expenditure by government,0.34,final_demand
133,2019,AU,JP,CONST,Final consumption expenditure by households,0.34,final_demand
134,2019,AU,JP,CONST,Final consumption expenditure by non-profit organisations serving households (NPISH),0.08,final_demand
135,2019,AU,JP,CONST,Gross fixed capital formation,0.49,final_demand
136,2019,AU,JP,DAIRY,Final consumption expenditure by households,174.09,final_demand
137,2019,AU,JP,ELECT,Changes in inventories,0.11,final_demand
138,2019,AU,JP,ELECT,Final consumption expenditure by households,5.54,final_demand
139,2019,AU,JP,ELECT,Gross fixed capital formation,23.62,final_demand
140,2019,AU,JP,FABRI,Changes in inventories,0.04,final_demand
141,2019,AU,JP,FABRI,Final consumption expenditure by government,0.04,final_demand
142,2019,AU,JP,FABRI,Final consumption expenditure by households,1.37,final_demand
143,2019,AU,JP,FABRI,Gross fixed capital formation,1.38,final_demand
144,2019,AU,JP,FINAN,Final consumption expenditure by non-profit organisations serving households (NPISH),0.01,final_demand
145,2019,AU,JP,FISH5,Final consumption expenditure by households,169.12,final_demand
146,2019,AU,JP,FISHF,Final consumption expenditure by government,1.44,final_demand
147,2019,AU,JP,FISHF,Final consumption expenditure by households,18.85,final_demand
148,2019,AU,JP,FISHF,Gross fixed capital formation,0.06,final_demand
149,2019,AU,JP,FOOD5,Final consumption expenditure by government,77.52,final_demand
150,2019,AU,JP,FOOD5,Final consumption expenditure by households,40.64,final_demand
151,2019,AU,JP,FOOD5,Final consumption expenditure by non-profit organisations serving households (NPISH),0.10,final_demand
152,2019,AU,JP,FOOD5,Gross fixed capital formation,0.04,final_demand
153,2019,AU,JP,FORES,Final consumption expenditure by government,0.05,final_demand
154,2019,AU,JP,FORES,Final consumption expenditure by households,0.10,final_demand
155,2019,AU,JP,FORES,Gross fixed capital formation,0.02,final_demand
156,2019,AU,JP,FURNI,Changes in inventories,6.79,final_demand
157,2019,AU,JP,FURNI,Final consumption expenditure by government,8.10,final_demand
158,2019,AU,JP,FURNI,Final consumption expenditure by households,37.00,final_demand
159,2019,AU,JP,FURNI,Gross fixed capital formation,8.55,final_demand
160,2019,AU,JP,GASDI,Final consumption expenditure by households,1.06,final_demand
161,2019,AU,JP,GLASS,Final consumption expenditure by households,0.11,final_demand
162,2019,AU,JP,GLASS,Gross fixed capital formation,0.18,final_demand
163,2019,AU,JP,HEALT,Final consumption expenditure by households,1.79,final_demand
164,2019,AU,JP,HOTEL,Final consumption expenditure by households,667.11,final_demand
165,2019,AU,JP,INSUR,Final consumption expenditure by government,0.02,final_demand
166,2019,AU,JP,INSUR,Final consumption expenditure by households,31.49,final_demand
167,2019,AU,JP,LEAD1,Gross fixed capital formation,0.01,final_demand
168,2019,AU,JP,LEATH,Final consumption expenditure by government,0.29,final_demand
169,2019,AU,JP,LEATH,Final consumption expenditure by households,14.59,final_demand
170,2019,AU,JP,LIQUE,Changes in inventories,10.42,final_demand
171,2019,AU,JP,LIQUE,Final consumption expenditure by households,126.16,final_demand
172,2019,AU,JP,MEAT1,Final consumption expenditure by households,0.17,final_demand
173,2019,AU,JP,MEAT4,Final consumption expenditure by households,76.57,final_demand
174,2019,AU,JP,MEATC,Final consumption expenditure by households,635.00,final_demand
175,2019,AU,JP,MEATP,Final consumption expenditure by households,3.36,final_demand
176,2019,AU,JP,MEDIC,Final consumption expenditure by government,6.15,final_demand
177,2019,AU,JP,MEDIC,Final consumption expenditure by households,15.97,final_demand
178,2019,AU,JP,MOTO1,Changes in inventories,0.13,final_demand
179,2019,AU,JP,MOTO1,Final consumption expenditure by government,1.15,final_demand
180,2019,AU,JP,MOTO1,Final consumption expenditure by households,23.55,final_demand
181,2019,AU,JP,MOTO1,Gross fixed capital formation,1.07,final_demand
182,2019,AU,JP,MOTOR,Changes in inventories,0.83,final_demand
183,2019,AU,JP,MOTOR,Final consumption expenditure by households,120.71,final_demand
184,2019,AU,JP,NFERT,Final consumption expenditure by households,0.12,final_demand
185,2019,AU,JP,NICKE,Gross fixed capital formation,0.26,final_demand
186,2019,AU,JP,NONF1,Changes in inventories,0.37,final_demand
187,2019,AU,JP,NONF1,Final consumption expenditure by households,4.88,final_demand
188,2019,AU,JP,NONF1,Gross fixed capital formation,0.13,final_demand
189,2019,AU,JP,NONME,Final consumption expenditure by households,0.02,final_demand
190,2019,AU,JP,NONME,Gross fixed capital formation,0.02,final_demand
191,2019,AU,JP,OFFIC,Changes in inventories,1.30,final_demand
192,2019,AU,JP,OFFIC,Final consumption expenditure by households,9.20,final_demand
193,2019,AU,JP,OFFIC,Gross fixed capital formation,24.78,final_demand
194,2019,AU,JP,OILSE,Final consumption expenditure by households,91.41,final_demand
195,2019,AU,JP,PAPER,Final consumption expenditure by government,0.29,final_demand
196,2019,AU,JP,PAPER,Final consumption expenditure by households,0.28,final_demand
197,2019,AU,JP,PFERT,Final consumption expenditure by households,0.05,final_demand
198,2019,AU,JP,POSTT,Final consumption expenditure by government,0.47,final_demand
199,2019,AU,JP,POSTT,Final consumption expenditure by households,4.62,final_demand
200,2019,AU,JP,POSTT,Gross fixed capital formation,0.15,final_demand
201,2019,AU,JP,PRINT,Final consumption expenditure by government,0.23,final_demand
202,2019,AU,JP,PROCE,Final consumption expenditure by households,16.50,final_demand
203,2019,AU,JP,PUBLI,Changes in inventories,0.46,final_demand
204,2019,AU,JP,PUBLI,Changes in valuables,0.47,final_demand
205,2019,AU,JP,PUBLI,Final consumption expenditure by government,0.75,final_demand
206,2019,AU,JP,PUBLI,Final consumption expenditure by households,0.75,final_demand
207,2019,AU,JP,PUBLI,Final consumption expenditure by non-profit organisations serving households (NPISH),0.17,final_demand
208,2019,AU,JP,PUBLI,Gross fixed capital formation,1.09,final_demand
209,2019,AU,JP,RADIO,Final consumption expenditure by households,0.02,final_demand
210,2019,AU,JP,REALE,Final consumption expenditure by government,3.93,final_demand
211,2019,AU,JP,REALE,Final consumption expenditure by households,848.84,final_demand
212,2019,AU,JP,REALE,Gross fixed capital formation,7.42,final_demand
213,2019,AU,JP,RECRE,Final consumption expenditure by government,0.20,final_demand
214,2019,AU,JP,RECRE,Final consumption expenditure by households,0.05,final_demand
215,2019,AU,JP,RESEA,Final consumption expenditure by government,14.39,final_demand
216,2019,AU,JP,RESEA,Final consumption expenditure by households,5.28,final_demand
217,2019,AU,JP,RESEA,Gross fixed capital formation,122.48,final_demand
218,2019,AU,JP,RETA1,Changes in inventories,0.31,final_demand
219,2019,AU,JP,RETA1,Changes in valuables,0.07,final_demand
220,2019,AU,JP,RETA1,Final consumption expenditure by government,6.99,final_demand
221,2019,AU,JP,RETA1,Final consumption expenditure by households,47.11,final_demand
222,2019,AU,JP,RETA1,Gross fixed capital formation,15.19,final_demand
223,2019,AU,JP,RETAI,Changes in inventories,0.02,final_demand
224,2019,AU,JP,RETAI,Changes in valuables,0.02,final_demand
225,2019,AU,JP,RETAI,Final consumption expenditure by households,0.02,final_demand
226,2019,AU,JP,RETAI,Gross fixed capital formation,0.03,final_demand
227,2019,AU,JP,RUBBE,Changes in inventories,0.04,final_demand
228,2019,AU,JP,RUBBE,Final consumption expenditure by government,0.19,final_demand
229,2019,AU,JP,RUBBE,Final consumption expenditure by households,5.13,final_demand
230,2019,AU,JP,RUBBE,Gross fixed capital formation,0.92,final_demand
231,2019,AU,JP,SALEM,Changes in inventories,0.10,final_demand
232,2019,AU,JP,SALEM,Changes in valuables,0.05,final_demand
233,2019,AU,JP,SALEM,Final consumption expenditure by households,16.59,final_demand
234,2019,AU,JP,SALEM,Gross fixed capital formation,1.57,final_demand
235,2019,AU,JP,SANDC,Final consumption expenditure by households,0.03,final_demand
236,2019,AU,JP,SEACO,Changes in inventories,0.39,final_demand
237,2019,AU,JP,SEACO,Final consumption expenditure by government,14.46,final_demand
238,2019,AU,JP,SEACO,Final consumption expenditure by households,227.77,final_demand
239,2019,AU,JP,SEACO,Gross fixed capital formation,15.49,final_demand
240,2019,AU,JP,SUBBI,Final consumption expenditure by government,49.20,final_demand
241,2019,AU,JP,SUBBI,Gross fixed capital formation,332.58,final_demand
242,2019,AU,JP,SUGA1,Final consumption expenditure by households,17.25,final_demand
243,2019,AU,JP,TEXTI,Final consumption expenditure by government,2.50,final_demand
244,2019,AU,JP,TEXTI,Final consumption expenditure by households,4.99,final_demand
245,2019,AU,JP,TEXTI,Gross fixed capital formation,0.06,final_demand
246,2019,AU,JP,TOBAC,Final consumption expenditure by households,0.26,final_demand
247,2019,AU,JP,TRANS,Changes in inventories,0.16,final_demand
248,2019,AU,JP,TRANS,Final consumption expenditure by government,1.11,final_demand
249,2019,AU,JP,TRANS,Final consumption expenditure by households,0.61,final_demand
250,2019,AU,JP,TRANS,Gross fixed capital formation,10.00,final_demand
251,2019,AU,JP,VEGET,Final consumption expenditure by households,166.19,final_demand
252,2019,AU,JP,WEARI,Final consumption expenditure by government,0.19,final_demand
253,2019,AU,JP,WEARI,Final consumption expenditure by households,2.29,final_demand
254,2019,AU,JP,WEARI,Gross fixed capital formation,0.02,final_demand
255,2019,AU,JP,WHOLE,Changes in inventories,1.97,final_demand
256,2019,AU,JP,WHOLE,Final consumption expenditure by government,14.93,final_demand
257,2019,AU,JP,WOODW,Changes in inventories,0.03,final_demand
258,2019,AU,JP,WOODW,Final consumption expenditure by government,0.68,final_demand
259,2019,AU,JP,WOODW,Final consumption expenditure by households,9.77,final_demand
260,2019,AU,JP,WOODW,Gross fixed capital formation,1.09,final_demand
261,2019,AU,JP,WOOLS,Final consumption expenditure by government,0.27,final_demand
262,2019,BE,JP,AIRTR,Changes in inventories,0.01,final_demand
263,2019,BE,JP,AIRTR,Final consumption expenditure by government,0.34,final_demand
264,2019,BE,JP,AIRTR,Final consumption expenditure by households,17.74,final_demand
265,2019,BE,JP,AIRTR,Gross fixed capital formation,0.38,final_demand
266,2019,BE,JP,ALUM1,Final consumption expenditure by households,0.01,final_demand
267,2019,BE,JP,ALUM1,Gross fixed capital formation,0.03,final_demand
268,2019,BE,JP,AUXIL,Final consumption expenditure by government,0.39,final_demand
269,2019,BE,JP,AUXIL,Gross fixed capital formation,0.23,final_demand
270,2019,BE,JP,BASIC,Changes in inventories,0.01,final_demand
271,2019,BE,JP,BASIC,Gross fixed capital formation,0.40,final_demand
272,2019,BE,JP,BEVER,Final consumption expenditure by households,7.16,final_demand
273,2019,BE,JP,BIODI,Final consumption expenditure by government,0.08,final_demand
274,2019,BE,JP,BIOGA,Final consumption expenditure by government,0.10,final_demand
275,2019,BE,JP,BUSIN,Final consumption expenditure by government,17.16,final_demand
276,2019,BE,JP,BUSIN,Final consumption expenditure by households,55.38,final_demand
277,2019,BE,JP,BUSIN,Final consumption expenditure by non-profit organisations serving households (NPISH),0.01,final_demand
278,2019,BE,JP,CERAM,Final consumption expenditure by households,0.06,final_demand
279,2019,BE,JP,COMPU,Final consumption expenditure by government,0.28,final_demand
280,2019,BE,JP,COMPU,Final consumption expenditure by households,1.11,final_demand
281,2019,BE,JP,COMPU,Gross fixed capital formation,18.04,final_demand
282,2019,BE,JP,COPP1,Changes in inventories,0.02,final_demand
283,2019,BE,JP,COPP1,Gross fixed capital formation,0.14,final_demand
284,2019,BE,JP,CROPS,Final consumption expenditure by households,0.13,final_demand
285,2019,BE,JP,CROPS,Gross fixed capital formation,0.02,final_demand
286,2019,BE,JP,DAIRY,Final consumption expenditure by households,3.95,final_demand
287,2019,BE,JP,FABRI,Changes in inventories,0.11,final_demand
288,2019,BE,JP,FABRI,Final consumption expenditure by government,0.11,final_demand
289,2019,BE,JP,FABRI,Final consumption expenditure by households,3.56,final_demand
290,2019,BE,JP,FABRI,Gross fixed capital formation,3.59,final_demand
291,2019,BE,JP,FISH5,Final consumption expenditure by households,0.82,final_demand
292,2019,BE,JP,FISHF,Final consumption expenditure by households,0.02,final_demand
293,2019,BE,JP,FOOD2,Final consumption expenditure by non-profit organisations serving households (NPISH),0.32,final_demand
294,2019,BE,JP,FOOD3,Final consumption expenditure by households,0.07,final_demand
295,2019,BE,JP,FOOD5,Final consumption expenditure by government,28.51,final_demand
296,2019,BE,JP,FOOD5,Final consumption expenditure by households,14.94,final_demand
297,2019,BE,JP,FOOD5,Final consumption expenditure by non-profit organisations serving households (NPISH),0.04,final_demand
298,2019,BE,JP,FOOD5,Gross fixed capital formation,0.02,final_demand
299,2019,BE,JP,FOODW,Changes in inventories,0.09,final_demand
300,2019,BE,JP,FOODW,Changes in valuables,0.21,final_demand
301,2019,BE,JP,FOODW,Final consumption expenditure by non-profit organisations serving households (NPISH),0.01,final_demand
302,2019,BE,JP,FOODW,Gross fixed capital formation,0.08,final_demand
303,2019,BE,JP,FORES,Final consumption expenditure by government,0.02,final_demand
304,2019,BE,JP,FORES,Final consumption expenditure by households,0.04,final_demand
305,2019,BE,JP,GLASS,Final consumption expenditure by households,0.08,final_demand
306,2019,BE,JP,GLASS,Gross fixed capital formation,0.14,final_demand
307,2019,BE,JP,HEALT,Final consumption expenditure by households,1.28,final_demand
308,2019,BE,JP,HOTEL,Final consumption expenditure by households,76.02,final_demand
309,2019,BE,JP,INERT,Final consumption expenditure by non-profit organisations serving households (NPISH),0.15,final_demand
310,2019,BE,JP,INLAN,Final consumption expenditure by government,0.03,final_demand
311,2019,BE,JP,INLAN,Gross fixed capital formation,0.04,final_demand
312,2019,BE,JP,INSUR,Final consumption expenditure by households,12.51,final_demand
313,2019,BE,JP,INTER,Changes in inventories,0.30,final_demand
314,2019,BE,JP,LANDT,Changes in inventories,0.09,final_demand
315,2019,BE,JP,LANDT,Final consumption expenditure by government,0.60,final_demand
316,2019,BE,JP,LANDT,Final consumption expenditure by households,0.40,final_demand
317,2019,BE,JP,LANDT,Gross fixed capital formation,2.95,final_demand
318,2019,BE,JP,LEATH,Final consumption expenditure by government,0.12,final_demand
319,2019,BE,JP,LEATH,Final consumption expenditure by households,5.94,final_demand
320,2019,BE,JP,LIQUI,Final consumption expenditure by government,4.10,final_demand
321,2019,BE,JP,MACHI,Changes in inventories,15.86,final_demand
322,2019,BE,JP,MACHI,Final consumption expenditure by government,3.07,final_demand
323,2019,BE,JP,MACHI,Final consumption expenditure by households,6.11,final_demand
324,2019,BE,JP,MACHI,Gross fixed capital formation,73.11,final_demand
325,2019,BE,JP,MEAT1,Final consumption expenditure by households,0.19,final_demand
326,2019,BE,JP,MEAT4,Final consumption expenditure by households,0.03,final_demand
327,2019,BE,JP,MEATP,Final consumption expenditure by households,0.31,final_demand
328,2019,BE,JP,MOTO1,Changes in inventories,0.77,final_demand
329,2019,BE,JP,MOTO1,Final consumption expenditure by government,6.64,final_demand
330,2019,BE,JP,MOTO1,Final consumption expenditure by households,136.27,final_demand
331,2019,BE,JP,MOTO1,Gross fixed capital formation,6.19,final_demand
332,2019,BE,JP,MOTOR,Final consumption expenditure by households,0.18,final_demand
333,2019,BE,JP,NONF1,Changes in inventories,0.02,final_demand
334,2019,BE,JP,NONF1,Final consumption expenditure by households,0.26,final_demand
335,2019,BE,JP,NONME,Final consumption expenditure by households,0.03,final_demand
336,2019,BE,JP,NONME,Gross fixed capital formation,0.03,final_demand
337,2019,BE,JP,OFFIC,Changes in inventories,0.47,final_demand
338,2019,BE,JP,OFFIC,Final consumption expenditure by households,3.32,final_demand
339,2019,BE,JP,OFFIC,Gross fixed capital formation,8.95,final_demand
340,2019,BE,JP,OILHA,Changes in inventories,0.39,final_demand
341,2019,BE,JP,PAPE1,Changes in inventories,0.12,final_demand
342,2019,BE,JP,PAPE1,Changes in valuables,0.25,final_demand
343,2019,BE,JP,PAPE1,Final consumption expenditure by non-profit organisations serving households (NPISH),0.02,final_demand
344,2019,BE,JP,PAPE1,Gross fixed capital formation,0.09,final_demand
345,2019,BE,JP,PAPER,Final consumption expenditure by government,0.03,final_demand
346,2019,BE,JP,PAPER,Final consumption expenditure by households,0.03,final_demand
347,2019,BE,JP,PLAS1,Changes in inventories,0.28,final_demand
348,2019,BE,JP,PLAS1,Final consumption expenditure by non-profit organisations serving households (NPISH),0.04,final_demand
349,2019,BE,JP,PLAS1,Gross fixed capital formation,0.12,final_demand
350,2019,BE,JP,PLAS2,Final consumption expenditure by non-profit organisations serving households (NPISH),0.03,final_demand
351,2019,BE,JP,PLAS2,Gross fixed capital formation,0.02,final_demand
352,2019,BE,JP,PLAST,Changes in inventories,0.08,final_demand
353,2019,BE,JP,POSTT,Final consumption expenditure by government,0.74,final_demand
354,2019,BE,JP,POSTT,Final consumption expenditure by households,7.30,final_demand
355,2019,BE,JP,POSTT,Gross fixed capital formation,0.23,final_demand
356,2019,BE,JP,PREC1,Changes in inventories,0.01,final_demand
357,2019,BE,JP,PREC1,Final consumption expenditure by households,0.66,final_demand
358,2019,BE,JP,PREC1,Gross fixed capital formation,0.01,final_demand
359,2019,BE,JP,PRINT,Final consumption expenditure by government,0.14,final_demand
360,2019,BE,JP,PUBLI,Changes in inventories,0.14,final_demand
361,2019,BE,JP,PUBLI,Changes in valuables,0.14,final_demand
362,2019,BE,JP,PUBLI,Final consumption expenditure by government,0.23,final_demand
363,2019,BE,JP,PUBLI,Final consumption expenditure by households,0.23,final_demand
364,2019,BE,JP,PUBLI,Final consumption expenditure by non-profit organisations serving households (NPISH),0.05,final_demand
365,2019,BE,JP,PUBLI,Gross fixed capital formation,0.33,final_demand
366,2019,BE,JP,RAILW,Final consumption expenditure by government,0.01,final_demand
367,2019,BE,JP,REALE,Final consumption expenditure by government,1.09,final_demand
368,2019,BE,JP,REALE,Final consumption expenditure by households,234.29,final_demand
369,2019,BE,JP,REALE,Gross fixed capital formation,2.05,final_demand
370,2019,BE,JP,RECRE,Final consumption expenditure by government,1.14,final_demand
371,2019,BE,JP,RECRE,Final consumption expenditure by households,0.26,final_demand
372,2019,BE,JP,RENTI,Final consumption expenditure by non-profit organisations serving households (NPISH),0.02,final_demand
373,2019,BE,JP,RESEA,Final consumption expenditure by government,26.03,final_demand
374,2019,BE,JP,RESEA,Final consumption expenditure by households,9.55,final_demand
375,2019,BE,JP,RESEA,Gross fixed capital formation,221.54,final_demand
376,2019,BE,JP,RETA1,Changes in inventories,0.11,final_demand
