flow_id,year,region1,region2,industry1,demand_category,amount,flow_type
67,2019,AT,FR,MEAT4,Final consumption expenditure by households,5.61,final_demand
68,2019,AT,FR,MEATA,Final consumption expenditure by households,0.05,final_demand
69,2019,AT,FR,MEATC,Changes in inventories,2.64,final_demand
70,2019,AT,FR,MEATC,Final consumption expenditure by households,34.76,final_demand
71,2019,AT,FR,MEATP,Changes in inventories,0.27,final_demand
72,2019,AT,FR,MEATP,Final consumption expenditure by households,1.48,final_demand
73,2019,AT,FR,MOTO1,Changes in inventories,12.04,final_demand
74,2019,AT,FR,MOTO1,Final consumption expenditure by households,42.17,final_demand
75,2019,AT,FR,MOTO1,Gross fixed capital formation,24.05,final_demand
76,2019,AT,FR,MOTOR,Final consumption expenditure by households,0.92,final_demand
77,2019,AT,FR,NFERT,Final consumption expenditure by households,0.01,final_demand
78,2019,AT,FR,NONF1,Final consumption expenditure by households,0.26,final_demand
79,2019,AT,FR,NONF1,Gross fixed capital formation,0.07,final_demand
80,2019,AT,FR,NONME,Final consumption expenditure by households,14.21,final_demand
81,2019,AT,FR,OFFIC,Gross fixed capital formation,1.43,final_demand
82,2019,AT,FR,OILSE,Final consumption expenditure by households,0.21,final_demand
83,2019,AT,FR,PAPER,Changes in inventories,1.39,final_demand
84,2019,AT,FR,PAPER,Final consumption expenditure by households,5.33,final_demand
85,2019,AT,FR,PETRO,Changes in inventories,0.16,final_demand
86,2019,AT,FR,PFERT,Final consumption expenditure by households,0.15,final_demand
87,2019,AT,FR,PLAST,Final consumption expenditure by government,5.60,final_demand
88,2019,AT,FR,POSTT,Final consumption expenditure by households,17.60,final_demand
89,2019,AT,FR,PREC1,Final consumption expenditure by households,0.13,final_demand
90,2019,AT,FR,PRINT,Changes in inventories,1.02,final_demand
91,2019,AT,FR,PRINT,Final consumption expenditure by households,10.49,final_demand
92,2019,AT,FR,PUBLI,Changes in inventories,0.10,final_demand
93,2019,AT,FR,PUBLI,Changes in valuables,0.02,final_demand
94,2019,AT,FR,PUBLI,Final consumption expenditure by government,0.03,final_demand
95,2019,AT,FR,PUBLI,Final consumption expenditure by households,0.02,final_demand
96,2019,AT,FR,PUBLI,Gross fixed capital formation,0.03,final_demand
97,2019,AT,FR,PULP5,Changes in inventories,0.08,final_demand
98,2019,AT,FR,RAILW,Final consumption expenditure by government,0.04,final_demand
99,2019,AT,FR,RAILW,Final consumption expenditure by households,6.47,final_demand
100,2019,AT,FR,RAILW,Gross fixed capital formation,1.77,final_demand
101,2019,AT,FR,REALE,Changes in inventories,0.32,final_demand
102,2019,AT,FR,REALE,Changes in valuables,0.03,final_demand
103,2019,AT,FR,REALE,Final consumption expenditure by government,0.08,final_demand
104,2019,AT,FR,REALE,Final consumption expenditure by households,0.06,final_demand
105,2019,AT,FR,REALE,Gross fixed capital formation,0.09,final_demand
106,2019,AT,FR,RECRE,Final consumption expenditure by government,0.01,final_demand
107,2019,AT,FR,RECRE,Final consumption expenditure by households,4.71,final_demand
108,2019,AT,FR,RECRE,Gross fixed capital formation,0.44,final_demand
109,2019,AT,FR,RENTI,Final consumption expenditure by households,0.06,final_demand
110,2019,AT,FR,RESEA,Gross fixed capital formation,13.49,final_demand
111,2019,AT,FR,RETA1,Changes in valuables,1.46,final_demand
112,2019,AT,FR,RETAI,Final consumption expenditure by households,0.10,final_demand
113,2019,AT,FR,RUBBE,Changes in inventories,174.42,final_demand
114,2019,AT,FR,RUBBE,Final consumption expenditure by households,45.62,final_demand
115,2019,AT,FR,SALEM,Changes in valuables,1.05,final_demand
116,2019,AT,FR,SALEM,Final consumption expenditure by government,2.03,final_demand
117,2019,AT,FR,SUGA1,Changes in inventories,0.19,final_demand
118,2019,AT,FR,SUPPO,Changes in inventories,4.14,final_demand
119,2019,AT,FR,SUPPO,Changes in valuables,0.36,final_demand
120,2019,AT,FR,SUPPO,Final consumption expenditure by government,1.21,final_demand
121,2019,AT,FR,SUPPO,Final consumption expenditure by households,7.34,final_demand
122,2019,AT,FR,SUPPO,Gross fixed capital formation,3.60,final_demand
123,2019,AT,FR,TEXTI,Final consumption expenditure by government,0.22,final_demand
124,2019,AT,FR,TEXTI,Final consumption expenditure by households,61.88,final_demand
125,2019,AT,FR,TRAN2,Final consumption expenditure by households,0.07,final_demand
126,2019,AT,FR,TRANS,Changes in inventories,12.59,final_demand
127,2019,AT,FR,TRANS,Final consumption expenditure by government,0.10,final_demand
128,2019,AT,FR,TRANS,Final consumption expenditure by households,2.53,final_demand
129,2019,AT,FR,TRANS,Gross fixed capital formation,10.12,final_demand
130,2019,AT,FR,VEGE1,Changes in inventories,0.44,final_demand
131,2019,AT,FR,VEGE1,Final consumption expenditure by government,0.02,final_demand
132,2019,AT,FR,VEGE1,Final consumption expenditure by households,0.31,final_demand
133,2019,AT,FR,VEGET,Final consumption expenditure by households,7.36,final_demand
134,2019,AT,FR,WEARI,Changes in inventories,16.43,final_demand
135,2019,AT,FR,WEARI,Final consumption expenditure by government,0.02,final_demand
136,2019,AT,FR,WEARI,Final consumption expenditure by households,4.44,final_demand
137,2019,AT,FR,WHEAT,Final consumption expenditure by households,0.86,final_demand
138,2019,AT,FR,WOODW,Changes in inventories,9.79,final_demand
139,2019,AT,FR,WOODW,Final consumption expenditure by households,19.45,final_demand
140,2019,AU,FR,93197,Final consumption expenditure by government,0.03,final_demand
141,2019,AU,FR,93197,Final consumption expenditure by households,0.65,final_demand
142,2019,AU,FR,AIRTR,Final consumption expenditure by government,0.03,final_demand
143,2019,AU,FR,AIRTR,Final consumption expenditure by households,109.38,final_demand
144,2019,AU,FR,AIRTR,Gross fixed capital formation,0.02,final_demand
145,2019,AU,FR,ANIMA,Final consumption expenditure by households,93.49,final_demand
146,2019,AU,FR,AUXIL,Changes in valuables,0.23,final_demand
147,2019,AU,FR,AUXIL,Final consumption expenditure by households,0.29,final_demand
148,2019,AU,FR,BASIC,Gross fixed capital formation,0.05,final_demand
149,2019,AU,FR,BEVER,Changes in inventories,1.27,final_demand
150,2019,AU,FR,BEVER,Final consumption expenditure by households,9.02,final_demand
151,2019,AU,FR,BITUM,Final consumption expenditure by households,0.08,final_demand
152,2019,AU,FR,BUSIN,Changes in inventories,1.58,final_demand
153,2019,AU,FR,BUSIN,Final consumption expenditure by government,0.14,final_demand
154,2019,AU,FR,BUSIN,Final consumption expenditure by households,34.11,final_demand
155,2019,AU,FR,BUSIN,Gross fixed capital formation,32.31,final_demand
156,2019,AU,FR,CERAM,Final consumption expenditure by households,0.02,final_demand
157,2019,AU,FR,CHEM1,Final consumption expenditure by government,0.69,final_demand
158,2019,AU,FR,CHEM1,Final consumption expenditure by households,4.07,final_demand
159,2019,AU,FR,COKIN,Changes in inventories,0.62,final_demand
160,2019,AU,FR,COMPU,Changes in inventories,0.06,final_demand
161,2019,AU,FR,COMPU,Final consumption expenditure by households,0.34,final_demand
162,2019,AU,FR,COMPU,Gross fixed capital formation,27.72,final_demand
163,2019,AU,FR,CONST,Changes in inventories,5.13,final_demand
164,2019,AU,FR,CONST,Changes in valuables,0.03,final_demand
165,2019,AU,FR,CONST,Final consumption expenditure by government,0.10,final_demand
166,2019,AU,FR,CONST,Final consumption expenditure by households,0.08,final_demand
167,2019,AU,FR,CONST,Gross fixed capital formation,0.11,final_demand
168,2019,AU,FR,EDUCA,Changes in inventories,0.05,final_demand
169,2019,AU,FR,EDUCA,Changes in valuables,0.01,final_demand
170,2019,AU,FR,EDUCA,Final consumption expenditure by government,0.01,final_demand
171,2019,AU,FR,EDUCA,Final consumption expenditure by households,0.01,final_demand
172,2019,AU,FR,EDUCA,Gross fixed capital formation,0.02,final_demand
173,2019,AU,FR,FABRI,Changes in inventories,1.07,final_demand
174,2019,AU,FR,FABRI,Final consumption expenditure by households,2.65,final_demand
175,2019,AU,FR,FABRI,Gross fixed capital formation,0.77,final_demand
176,2019,AU,FR,FISH5,Changes in inventories,0.67,final_demand
177,2019,AU,FR,FISHF,Final consumption expenditure by households,0.60,final_demand
178,2019,AU,FR,FOOD5,Changes in inventories,2.51,final_demand
179,2019,AU,FR,FOOD5,Final consumption expenditure by households,7.73,final_demand
180,2019,AU,FR,FURNI,Final consumption expenditure by households,19.48,final_demand
181,2019,AU,FR,FURNI,Gross fixed capital formation,5.56,final_demand
182,2019,AU,FR,HEALT,Final consumption expenditure by government,0.01,final_demand
183,2019,AU,FR,HOTEL,Changes in inventories,19.87,final_demand
184,2019,AU,FR,HOTEL,Changes in valuables,2.18,final_demand
185,2019,AU,FR,HOTEL,Final consumption expenditure by government,2.48,final_demand
186,2019,AU,FR,HOTEL,Final consumption expenditure by households,58.48,final_demand
187,2019,AU,FR,HOTEL,Gross fixed capital formation,2.91,final_demand
188,2019,AU,FR,INLAN,Final consumption expenditure by households,0.25,final_demand
189,2019,AU,FR,INSUR,Final consumption expenditure by households,2.37,final_demand
190,2019,AU,FR,LANDT,Changes in inventories,0.02,final_demand
191,2019,AU,FR,LANDT,Changes in valuables,0.01,final_demand
192,2019,AU,FR,LANDT,Final consumption expenditure by government,0.34,final_demand
193,2019,AU,FR,LANDT,Final consumption expenditure by households,4.30,final_demand
194,2019,AU,FR,LANDT,Gross fixed capital formation,3.59,final_demand
195,2019,AU,FR,LEATH,Final consumption expenditure by households,8.41,final_demand
196,2019,AU,FR,LIQUE,Final consumption expenditure by households,0.05,final_demand
197,2019,AU,FR,MEAT1,Changes in inventories,0.59,final_demand
198,2019,AU,FR,MEAT1,Final consumption expenditure by households,2.72,final_demand
199,2019,AU,FR,MEAT4,Changes in inventories,0.10,final_demand
200,2019,AU,FR,MEAT4,Final consumption expenditure by households,1.56,final_demand
201,2019,AU,FR,MEATA,Final consumption expenditure by households,0.13,final_demand
202,2019,AU,FR,MEATC,Changes in inventories,0.08,final_demand
203,2019,AU,FR,MEATC,Final consumption expenditure by households,1.09,final_demand
204,2019,AU,FR,MEATP,Changes in inventories,0.02,final_demand
205,2019,AU,FR,MEATP,Final consumption expenditure by households,0.11,final_demand
206,2019,AU,FR,MEDIC,Changes in inventories,0.28,final_demand
207,2019,AU,FR,MEDIC,Changes in valuables,0.01,final_demand
208,2019,AU,FR,MEDIC,Final consumption expenditure by households,1.96,final_demand
209,2019,AU,FR,MOTO1,Changes in inventories,2.57,final_demand
210,2019,AU,FR,MOTO1,Final consumption expenditure by households,9.01,final_demand
211,2019,AU,FR,MOTO1,Gross fixed capital formation,5.14,final_demand
212,2019,AU,FR,MOTOR,Final consumption expenditure by households,0.02,final_demand
213,2019,AU,FR,NONF1,Final consumption expenditure by households,0.13,final_demand
214,2019,AU,FR,NONF1,Gross fixed capital formation,0.03,final_demand
215,2019,AU,FR,NONME,Final consumption expenditure by households,0.02,final_demand
216,2019,AU,FR,OFFIC,Gross fixed capital formation,0.43,final_demand
217,2019,AU,FR,OILSE,Final consumption expenditure by households,5.78,final_demand
218,2019,AU,FR,PAPER,Changes in inventories,0.04,final_demand
219,2019,AU,FR,PAPER,Final consumption expenditure by households,0.15,final_demand
220,2019,AU,FR,PLAST,Final consumption expenditure by government,0.11,final_demand
221,2019,AU,FR,POSTT,Final consumption expenditure by households,20.88,final_demand
222,2019,AU,FR,PRINT,Changes in inventories,0.03,final_demand
223,2019,AU,FR,PRINT,Final consumption expenditure by households,0.34,final_demand
224,2019,AU,FR,PROCE,Final consumption expenditure by households,0.01,final_demand
225,2019,AU,FR,PUBLI,Changes in inventories,0.12,final_demand
226,2019,AU,FR,PUBLI,Changes in valuables,0.03,final_demand
227,2019,AU,FR,PUBLI,Final consumption expenditure by government,0.03,final_demand
228,2019,AU,FR,PUBLI,Final consumption expenditure by households,0.03,final_demand
229,2019,AU,FR,PUBLI,Gross fixed capital formation,0.04,final_demand
230,2019,AU,FR,RAILW,Final consumption expenditure by households,0.90,final_demand
231,2019,AU,FR,RAILW,Gross fixed capital formation,0.25,final_demand
232,2019,AU,FR,REALE,Changes in inventories,0.54,final_demand
233,2019,AU,FR,REALE,Changes in valuables,0.06,final_demand
234,2019,AU,FR,REALE,Final consumption expenditure by government,0.13,final_demand
235,2019,AU,FR,REALE,Final consumption expenditure by households,0.11,final_demand
236,2019,AU,FR,REALE,Gross fixed capital formation,0.15,final_demand
237,2019,AU,FR,RECRE,Final consumption expenditure by government,0.02,final_demand
238,2019,AU,FR,RECRE,Final consumption expenditure by households,8.18,final_demand
239,2019,AU,FR,RECRE,Gross fixed capital formation,0.76,final_demand
240,2019,AU,FR,RESEA,Gross fixed capital formation,55.73,final_demand
241,2019,AU,FR,RETA1,Changes in valuables,0.27,final_demand
242,2019,AU,FR,RETAI,Final consumption expenditure by households,0.02,final_demand
243,2019,AU,FR,RUBBE,Changes in inventories,5.97,final_demand
244,2019,AU,FR,RUBBE,Final consumption expenditure by households,1.56,final_demand
245,2019,AU,FR,SALEM,Changes in valuables,0.18,final_demand
246,2019,AU,FR,SALEM,Final consumption expenditure by government,0.35,final_demand
247,2019,AU,FR,SEACO,Final consumption expenditure by government,0.01,final_demand
248,2019,AU,FR,SEACO,Final consumption expenditure by households,70.23,final_demand
249,2019,AU,FR,SEACO,Gross fixed capital formation,0.11,final_demand
250,2019,AU,FR,SUPPO,Changes in inventories,0.71,final_demand
251,2019,AU,FR,SUPPO,Changes in valuables,0.06,final_demand
252,2019,AU,FR,SUPPO,Final consumption expenditure by government,0.21,final_demand
253,2019,AU,FR,SUPPO,Final consumption expenditure by households,1.26,final_demand
254,2019,AU,FR,SUPPO,Gross fixed capital formation,0.62,final_demand
255,2019,AU,FR,TEXTI,Final consumption expenditure by government,0.01,final_demand
256,2019,AU,FR,TEXTI,Final consumption expenditure by households,3.28,final_demand
257,2019,AU,FR,TRAN2,Final consumption expenditure by households,0.01,final_demand
258,2019,AU,FR,TRANS,Changes in inventories,30.08,final_demand
259,2019,AU,FR,TRANS,Final consumption expenditure by government,0.24,final_demand
260,2019,AU,FR,TRANS,Final consumption expenditure by households,6.05,final_demand
261,2019,AU,FR,TRANS,Gross fixed capital formation,24.19,final_demand
262,2019,AU,FR,VEGET,Final consumption expenditure by households,15.53,final_demand
263,2019,AU,FR,WEARI,Changes in inventories,4.61,final_demand
264,2019,AU,FR,WEARI,Final consumption expenditure by households,1.24,final_demand
265,2019,AU,FR,WOODW,Changes in inventories,0.03,final_demand
266,2019,AU,FR,WOODW,Final consumption expenditure by households,0.07,final_demand
267,2019,BE,FR,93197,Final consumption expenditure by government,0.34,final_demand
268,2019,BE,FR,93197,Final consumption expenditure by households,7.62,final_demand
269,2019,BE,FR,AIRTR,Final consumption expenditure by government,0.15,final_demand
270,2019,BE,FR,AIRTR,Final consumption expenditure by households,518.76,final_demand
271,2019,BE,FR,AIRTR,Gross fixed capital formation,0.08,final_demand
272,2019,BE,FR,ALUM1,Final consumption expenditure by households,0.50,final_demand
273,2019,BE,FR,ALUM1,Gross fixed capital formation,0.76,final_demand
274,2019,BE,FR,AUXIL,Changes in valuables,2.07,final_demand
275,2019,BE,FR,AUXIL,Final consumption expenditure by households,2.67,final_demand
276,2019,BE,FR,BASIC,Gross fixed capital formation,10.72,final_demand
277,2019,BE,FR,BEVER,Changes in inventories,50.01,final_demand
278,2019,BE,FR,BEVER,Final consumption expenditure by government,0.01,final_demand
279,2019,BE,FR,BEVER,Final consumption expenditure by households,356.30,final_demand
280,2019,BE,FR,BIODI,Changes in inventories,0.03,final_demand
281,2019,BE,FR,BIODI,Final consumption expenditure by households,0.21,final_demand
282,2019,BE,FR,BIOGA,Final consumption expenditure by households,2.69,final_demand
283,2019,BE,FR,BRICK,Final consumption expenditure by households,0.13,final_demand
284,2019,BE,FR,BUSIN,Changes in inventories,25.88,final_demand
285,2019,BE,FR,BUSIN,Final consumption expenditure by government,2.23,final_demand
286,2019,BE,FR,BUSIN,Final consumption expenditure by households,559.94,final_demand
287,2019,BE,FR,BUSIN,Gross fixed capital formation,530.47,final_demand
288,2019,BE,FR,CATTL,Gross fixed capital formation,5.61,final_demand
289,2019,BE,FR,CEMEN,Final consumption expenditure by households,1.92,final_demand
290,2019,BE,FR,CERAM,Final consumption expenditure by households,8.00,final_demand
291,2019,BE,FR,CEREA,Final consumption expenditure by households,0.08,final_demand
292,2019,BE,FR,CHEM1,Final consumption expenditure by government,41.23,final_demand
293,2019,BE,FR,CHEM1,Final consumption expenditure by households,243.57,final_demand
294,2019,BE,FR,CHEMI,Changes in inventories,0.75,final_demand
295,2019,BE,FR,COKEO,Changes in inventories,0.09,final_demand
296,2019,BE,FR,COMPU,Changes in inventories,1.76,final_demand
297,2019,BE,FR,COMPU,Final consumption expenditure by households,10.58,final_demand
298,2019,BE,FR,COMPU,Gross fixed capital formation,865.43,final_demand
299,2019,BE,FR,CONST,Changes in inventories,199.66,final_demand
300,2019,BE,FR,CONST,Changes in valuables,1.21,final_demand
301,2019,BE,FR,CONST,Final consumption expenditure by government,3.71,final_demand
302,2019,BE,FR,CONST,Final consumption expenditure by households,3.00,final_demand
303,2019,BE,FR,CONST,Gross fixed capital formation,4.35,final_demand
304,2019,BE,FR,COPP1,Gross fixed capital formation,0.09,final_demand
305,2019,BE,FR,CROPS,Final consumption expenditure by households,41.23,final_demand
306,2019,BE,FR,CROPS,Gross fixed capital formation,3.27,final_demand
307,2019,BE,FR,DAIRY,Changes in inventories,99.23,final_demand
308,2019,BE,FR,DAIRY,Final consumption expenditure by government,7.76,final_demand
309,2019,BE,FR,DAIRY,Final consumption expenditure by households,638.10,final_demand
310,2019,BE,FR,EDUCA,Changes in inventories,0.89,final_demand
311,2019,BE,FR,EDUCA,Changes in valuables,0.23,final_demand
312,2019,BE,FR,EDUCA,Final consumption expenditure by government,0.24,final_demand
313,2019,BE,FR,EDUCA,Final consumption expenditure by households,0.20,final_demand
314,2019,BE,FR,EDUCA,Gross fixed capital formation,0.29,final_demand
315,2019,BE,FR,FABRI,Changes in inventories,134.33,final_demand
316,2019,BE,FR,FABRI,Final consumption expenditure by households,332.03,final_demand
317,2019,BE,FR,FABRI,Gross fixed capital formation,96.84,final_demand
318,2019,BE,FR,FISH5,Changes in inventories,40.96,final_demand
319,2019,BE,FR,FISHF,Final consumption expenditure by households,9.47,final_demand
320,2019,BE,FR,FOOD5,Changes in inventories,870.38,final_demand
321,2019,BE,FR,FOOD5,Final consumption expenditure by government,1.68,final_demand
322,2019,BE,FR,FOOD5,Final consumption expenditure by households,2686.56,final_demand
323,2019,BE,FR,FORES,Final consumption expenditure by households,9.54,final_demand
324,2019,BE,FR,GASDI,Final consumption expenditure by households,13.07,final_demand
325,2019,BE,FR,HEALT,Final consumption expenditure by government,0.07,final_demand
326,2019,BE,FR,HEALT,Final consumption expenditure by households,0.03,final_demand
327,2019,BE,FR,HEAVY,Changes in inventories,10.59,final_demand
328,2019,BE,FR,HEAVY,Final consumption expenditure by households,0.04,final_demand
329,2019,BE,FR,HOTEL,Changes in inventories,220.66,final_demand
330,2019,BE,FR,HOTEL,Changes in valuables,24.19,final_demand
331,2019,BE,FR,HOTEL,Final consumption expenditure by government,27.56,final_demand
332,2019,BE,FR,HOTEL,Final consumption expenditure by households,649.36,final_demand
333,2019,BE,FR,HOTEL,Gross fixed capital formation,32.34,final_demand
334,2019,BE,FR,INLAN,Final consumption expenditure by households,27.82,final_demand
335,2019,BE,FR,INSUR,Final consumption expenditure by households,63.27,final_demand
336,2019,BE,FR,LANDT,Changes in inventories,0.74,final_demand
337,2019,BE,FR,LANDT,Changes in valuables,0.51,final_demand
338,2019,BE,FR,LANDT,Final consumption expenditure by government,14.49,final_demand
339,2019,BE,FR,LANDT,Final consumption expenditure by households,182.43,final_demand
340,2019,BE,FR,LANDT,Gross fixed capital formation,152.11,final_demand
341,2019,BE,FR,LEATH,Final consumption expenditure by government,0.01,final_demand
342,2019,BE,FR,LEATH,Final consumption expenditure by households,32.92,final_demand
343,2019,BE,FR,LIQUE,Final consumption expenditure by households,11.42,final_demand
344,2019,BE,FR,MACHI,Changes in inventories,223.94,final_demand
345,2019,BE,FR,MACHI,Final consumption expenditure by households,19.28,final_demand
346,2019,BE,FR,MACHI,Gross fixed capital formation,952.17,final_demand
347,2019,BE,FR,MEAT1,Changes in inventories,48.24,final_demand
348,2019,BE,FR,MEAT1,Final consumption expenditure by households,223.47,final_demand
349,2019,BE,FR,MEATC,Changes in inventories,13.66,final_demand
350,2019,BE,FR,MEATC,Final consumption expenditure by government,0.02,final_demand
351,2019,BE,FR,MEATC,Final consumption expenditure by households,179.80,final_demand
352,2019,BE,FR,MEATP,Changes in inventories,3.51,final_demand
353,2019,BE,FR,MEATP,Final consumption expenditure by households,19.30,final_demand
354,2019,BE,FR,MOTO1,Changes in inventories,482.64,final_demand
355,2019,BE,FR,MOTO1,Final consumption expenditure by households,1690.38,final_demand
356,2019,BE,FR,MOTO1,Gross fixed capital formation,964.10,final_demand
357,2019,BE,FR,MOTOR,Final consumption expenditure by households,46.03,final_demand
358,2019,BE,FR,NONF1,Final consumption expenditure by households,0.49,final_demand
359,2019,BE,FR,NONF1,Gross fixed capital formation,0.13,final_demand
360,2019,BE,FR,NONME,Final consumption expenditure by households,47.08,final_demand
361,2019,BE,FR,NONSP,Changes in inventories,0.04,final_demand
362,2019,BE,FR,NUCLE,Changes in inventories,0.05,final_demand
363,2019,BE,FR,OFFIC,Gross fixed capital formation,6.80,final_demand
364,2019,BE,FR,OILSE,Final consumption expenditure by households,0.15,final_demand
365,2019,BE,FR,PAPER,Changes in inventories,3.83,final_demand
366,2019,BE,FR,PAPER,Final consumption expenditure by households,14.67,final_demand
367,2019,BE,FR,PETRO,Changes in inventories,0.16,final_demand
368,2019,BE,FR,PIGS9,Gross fixed capital formation,1.22,final_demand
369,2019,BE,FR,PLANT,Final consumption expenditure by households,1.87,final_demand
370,2019,BE,FR,PLAST,Final consumption expenditure by government,46.27,final_demand
371,2019,BE,FR,POSTT,Final consumption expenditure by households,267.07,final_demand
372,2019,BE,FR,POULT,Final consumption expenditure by households,7.02,final_demand
373,2019,BE,FR,POULT,Gross fixed capital formation,0.20,final_demand
374,2019,BE,FR,PREC1,Final consumption expenditure by households,0.12,final_demand
375,2019,BE,FR,PRINT,Changes in inventories,14.76,final_demand
376,2019,BE,FR,PRINT,Final consumption expenditure by households,151.48,final_demand
377,2019,BE,FR,PROCE,Changes in inventories,12.07,final_demand
378,2019,BE,FR,PROCE,Final consumption expenditure by households,16.80,final_demand
379,2019,BE,FR,PUBLI,Changes in inventories,0.41,final_demand
380,2019,BE,FR,PUBLI,Changes in valuables,0.09,final_demand
381,2019,BE,FR,PUBLI,Final consumption expenditure by government,0.11,final_demand
382,2019,BE,FR,PUBLI,Final consumption expenditure by households,0.09,final_demand
383,2019,BE,FR,PUBLI,Gross fixed capital formation,0.13,final_demand
384,2019,BE,FR,PULP5,Changes in inventories,0.09,final_demand
385,2019,BE,FR,RAILW,Changes in inventories,0.02,final_demand
386,2019,BE,FR,RAILW,Final consumption expenditure by government,0.35,final_demand
387,2019,BE,FR,RAILW,Final consumption expenditure by households,56.30,final_demand
