flow_id,year,region1,region2,industry1,demand_category,amount,flow_type
191,2019,AU,CN,VEGET,Final consumption expenditure by households,1045.68,final_demand
192,2019,AU,CN,VEGET,Gross fixed capital formation,62.04,final_demand
193,2019,AU,CN,WEARI,Final consumption expenditure by government,0.06,final_demand
194,2019,AU,CN,WEARI,Final consumption expenditure by households,13.16,final_demand
195,2019,AU,CN,WEARI,Gross fixed capital formation,0.04,final_demand
196,2019,AU,CN,WHEAT,Changes in inventories,0.08,final_demand
197,2019,AU,CN,WHEAT,Final consumption expenditure by government,37.25,final_demand
198,2019,AU,CN,WOODW,Final consumption expenditure by households,49.27,final_demand
199,2019,AU,CN,WOOLS,Changes in inventories,1.75,final_demand
200,2019,AU,CN,WOOLS,Final consumption expenditure by government,1449.29,final_demand
201,2019,BE,CN,AIRTR,Final consumption expenditure by government,1.97,final_demand
202,2019,BE,CN,AIRTR,Gross fixed capital formation,1.15,final_demand
203,2019,BE,CN,ANIMA,Final consumption expenditure by households,0.48,final_demand
204,2019,BE,CN,ANIMA,Gross fixed capital formation,0.26,final_demand
205,2019,BE,CN,BASIC,Final consumption expenditure by households,0.11,final_demand
206,2019,BE,CN,BEVER,Final consumption expenditure by households,106.57,final_demand
207,2019,BE,CN,BIOGA,Final consumption expenditure by households,0.08,final_demand
208,2019,BE,CN,BUSIN,Final consumption expenditure by government,8.50,final_demand
209,2019,BE,CN,BUSIN,Final consumption expenditure by households,12.79,final_demand
210,2019,BE,CN,BUSIN,Gross fixed capital formation,22.91,final_demand
211,2019,BE,CN,CERAM,Final consumption expenditure by households,0.09,final_demand
212,2019,BE,CN,CHEM1,Changes in inventories,0.01,final_demand
213,2019,BE,CN,CHEM1,Final consumption expenditure by households,138.74,final_demand
214,2019,BE,CN,CHEMI,Final consumption expenditure by government,0.58,final_demand
215,2019,BE,CN,COMPU,Final consumption expenditure by government,0.28,final_demand
216,2019,BE,CN,COMPU,Final consumption expenditure by households,1.08,final_demand
217,2019,BE,CN,COMPU,Gross fixed capital formation,0.84,final_demand
218,2019,BE,CN,CONST,Changes in inventories,0.62,final_demand
219,2019,BE,CN,CONST,Changes in valuables,0.24,final_demand
220,2019,BE,CN,CONST,Final consumption expenditure by government,1.00,final_demand
221,2019,BE,CN,CONST,Final consumption expenditure by households,0.83,final_demand
222,2019,BE,CN,CONST,Gross fixed capital formation,1.37,final_demand
223,2019,BE,CN,CROPS,Final consumption expenditure by government,0.06,final_demand
224,2019,BE,CN,CROPS,Final consumption expenditure by households,1.22,final_demand
225,2019,BE,CN,CROPS,Gross fixed capital formation,1.56,final_demand
226,2019,BE,CN,DAIRY,Final consumption expenditure by government,0.01,final_demand
227,2019,BE,CN,FABRI,Changes in inventories,0.05,final_demand
228,2019,BE,CN,FABRI,Final consumption expenditure by households,0.94,final_demand
229,2019,BE,CN,FABRI,Gross fixed capital formation,6.51,final_demand
230,2019,BE,CN,FINAN,Final consumption expenditure by government,0.94,final_demand
231,2019,BE,CN,FINAN,Gross fixed capital formation,0.26,final_demand
232,2019,BE,CN,FISH5,Final consumption expenditure by households,0.24,final_demand
233,2019,BE,CN,FOOD5,Final consumption expenditure by households,212.69,final_demand
234,2019,BE,CN,FORES,Final consumption expenditure by households,2.17,final_demand
235,2019,BE,CN,FURNI,Changes in inventories,0.10,final_demand
236,2019,BE,CN,FURNI,Final consumption expenditure by households,3.00,final_demand
237,2019,BE,CN,FURNI,Gross fixed capital formation,39.98,final_demand
238,2019,BE,CN,INLAN,Gross fixed capital formation,0.01,final_demand
239,2019,BE,CN,INSUR,Final consumption expenditure by government,0.15,final_demand
240,2019,BE,CN,INSUR,Gross fixed capital formation,0.06,final_demand
241,2019,BE,CN,LANDT,Final consumption expenditure by government,0.31,final_demand
242,2019,BE,CN,LEATH,Final consumption expenditure by households,2.24,final_demand
243,2019,BE,CN,LEATH,Gross fixed capital formation,0.01,final_demand
244,2019,BE,CN,LIQUI,Final consumption expenditure by government,0.02,final_demand
245,2019,BE,CN,MACHI,Changes in inventories,8.35,final_demand
246,2019,BE,CN,MACHI,Final consumption expenditure by households,2.39,final_demand
247,2019,BE,CN,MACHI,Gross fixed capital formation,523.11,final_demand
248,2019,BE,CN,MEAT1,Final consumption expenditure by households,0.10,final_demand
249,2019,BE,CN,MEAT4,Final consumption expenditure by households,0.02,final_demand
250,2019,BE,CN,MEATA,Changes in inventories,0.04,final_demand
251,2019,BE,CN,MEATA,Final consumption expenditure by government,1.10,final_demand
252,2019,BE,CN,MEATC,Final consumption expenditure by households,0.24,final_demand
253,2019,BE,CN,MEATP,Final consumption expenditure by households,0.14,final_demand
254,2019,BE,CN,MOTO1,Changes in inventories,2.01,final_demand
255,2019,BE,CN,MOTO1,Final consumption expenditure by government,0.72,final_demand
256,2019,BE,CN,MOTO1,Final consumption expenditure by households,123.88,final_demand
257,2019,BE,CN,MOTO1,Gross fixed capital formation,578.21,final_demand
258,2019,BE,CN,NONME,Final consumption expenditure by households,0.08,final_demand
259,2019,BE,CN,NONSP,Changes in inventories,1.00,final_demand
260,2019,BE,CN,OFFIC,Changes in inventories,0.30,final_demand
261,2019,BE,CN,OFFIC,Final consumption expenditure by households,2.11,final_demand
262,2019,BE,CN,OFFIC,Gross fixed capital formation,4.95,final_demand
263,2019,BE,CN,OILSE,Final consumption expenditure by households,0.03,final_demand
264,2019,BE,CN,PAPER,Final consumption expenditure by government,0.24,final_demand
265,2019,BE,CN,PAPER,Final consumption expenditure by households,0.08,final_demand
266,2019,BE,CN,PFERT,Final consumption expenditure by households,0.18,final_demand
267,2019,BE,CN,PLANT,Final consumption expenditure by households,0.01,final_demand
268,2019,BE,CN,PLAST,Changes in inventories,0.03,final_demand
269,2019,BE,CN,POSTT,Final consumption expenditure by government,0.20,final_demand
270,2019,BE,CN,POSTT,Gross fixed capital formation,0.09,final_demand
271,2019,BE,CN,PRINT,Final consumption expenditure by government,0.41,final_demand
272,2019,BE,CN,RAILW,Final consumption expenditure by government,0.06,final_demand
273,2019,BE,CN,RAILW,Gross fixed capital formation,0.42,final_demand
274,2019,BE,CN,REALE,Final consumption expenditure by households,1.81,final_demand
275,2019,BE,CN,RECRE,Final consumption expenditure by government,1.18,final_demand
276,2019,BE,CN,RECRE,Gross fixed capital formation,0.29,final_demand
277,2019,BE,CN,RESEA,Final consumption expenditure by government,5.95,final_demand
278,2019,BE,CN,RUBBE,Final consumption expenditure by households,2.03,final_demand
279,2019,BE,CN,SALEM,Final consumption expenditure by households,0.13,final_demand
280,2019,BE,CN,SALEM,Gross fixed capital formation,0.38,final_demand
281,2019,BE,CN,SEACO,Changes in valuables,0.04,final_demand
282,2019,BE,CN,SEACO,Final consumption expenditure by government,1.19,final_demand
283,2019,BE,CN,SEACO,Gross fixed capital formation,5.52,final_demand
284,2019,BE,CN,SEWAG,Gross fixed capital formation,0.13,final_demand
285,2019,BE,CN,SUGA1,Final consumption expenditure by households,0.05,final_demand
286,2019,BE,CN,SUPPO,Changes in inventories,0.03,final_demand
287,2019,BE,CN,TEXTI,Changes in inventories,0.01,final_demand
288,2019,BE,CN,TEXTI,Final consumption expenditure by government,1.23,final_demand
289,2019,BE,CN,TEXTI,Final consumption expenditure by households,6.92,final_demand
290,2019,BE,CN,TEXTI,Gross fixed capital formation,1.42,final_demand
291,2019,BE,CN,TRAN2,Final consumption expenditure by households,0.03,final_demand
292,2019,BE,CN,TRANS,Changes in inventories,0.18,final_demand
293,2019,BE,CN,TRANS,Final consumption expenditure by government,2.05,final_demand
294,2019,BE,CN,TRANS,Final consumption expenditure by households,2.22,final_demand
295,2019,BE,CN,TRANS,Gross fixed capital formation,44.93,final_demand
296,2019,BE,CN,VEGET,Final consumption expenditure by households,3.60,final_demand
297,2019,BE,CN,VEGET,Gross fixed capital formation,0.21,final_demand
298,2019,BE,CN,WEARI,Final consumption expenditure by government,0.06,final_demand
299,2019,BE,CN,WEARI,Final consumption expenditure by households,12.88,final_demand
300,2019,BE,CN,WEARI,Gross fixed capital formation,0.04,final_demand
301,2019,BE,CN,WHOLE,Changes in inventories,0.03,final_demand
302,2019,BE,CN,WHOLE,Final consumption expenditure by government,0.12,final_demand
303,2019,BE,CN,WOODW,Final consumption expenditure by households,1.21,final_demand
304,2019,BE,CN,WOOLS,Final consumption expenditure by government,0.26,final_demand
305,2019,BG,CN,ANIMA,Final consumption expenditure by households,0.10,final_demand
306,2019,BG,CN,ANIMA,Gross fixed capital formation,0.05,final_demand
307,2019,BG,CN,BEVER,Final consumption expenditure by households,6.71,final_demand
308,2019,BG,CN,CEREA,Changes in inventories,0.02,final_demand
309,2019,BG,CN,CEREA,Final consumption expenditure by government,0.17,final_demand
310,2019,BG,CN,CHEM1,Final consumption expenditure by households,2.42,final_demand
311,2019,BG,CN,CHEMI,Final consumption expenditure by government,0.11,final_demand
312,2019,BG,CN,CROPS,Final consumption expenditure by households,0.18,final_demand
313,2019,BG,CN,CROPS,Gross fixed capital formation,0.24,final_demand
314,2019,BG,CN,FABRI,Final consumption expenditure by households,0.12,final_demand
315,2019,BG,CN,FABRI,Gross fixed capital formation,0.83,final_demand
316,2019,BG,CN,FISH5,Final consumption expenditure by households,3.14,final_demand
317,2019,BG,CN,FOOD5,Final consumption expenditure by households,16.68,final_demand
318,2019,BG,CN,FORES,Final consumption expenditure by households,0.03,final_demand
319,2019,BG,CN,FURNI,Final consumption expenditure by households,0.14,final_demand
320,2019,BG,CN,FURNI,Gross fixed capital formation,1.87,final_demand
321,2019,BG,CN,LEATH,Final consumption expenditure by households,3.00,final_demand
322,2019,BG,CN,LEATH,Gross fixed capital formation,0.02,final_demand
323,2019,BG,CN,MOTO1,Changes in inventories,0.06,final_demand
324,2019,BG,CN,MOTO1,Final consumption expenditure by government,0.02,final_demand
325,2019,BG,CN,MOTO1,Final consumption expenditure by households,3.96,final_demand
326,2019,BG,CN,MOTO1,Gross fixed capital formation,18.47,final_demand
327,2019,BG,CN,OFFIC,Changes in inventories,0.05,final_demand
328,2019,BG,CN,OFFIC,Final consumption expenditure by households,0.32,final_demand
329,2019,BG,CN,OFFIC,Gross fixed capital formation,0.75,final_demand
330,2019,BG,CN,OILSE,Changes in inventories,0.02,final_demand
331,2019,BG,CN,OILSE,Final consumption expenditure by government,0.12,final_demand
332,2019,BG,CN,OILSE,Final consumption expenditure by households,4.25,final_demand
333,2019,BG,CN,PAPER,Final consumption expenditure by government,0.04,final_demand
334,2019,BG,CN,PAPER,Final consumption expenditure by households,0.01,final_demand
335,2019,BG,CN,PRINT,Final consumption expenditure by government,0.04,final_demand
336,2019,BG,CN,REALE,Final consumption expenditure by households,0.02,final_demand
337,2019,BG,CN,RUBBE,Final consumption expenditure by households,0.12,final_demand
338,2019,BG,CN,SALEM,Gross fixed capital formation,0.01,final_demand
339,2019,BG,CN,STONE,Final consumption expenditure by government,0.01,final_demand
340,2019,BG,CN,TEXTI,Final consumption expenditure by government,0.04,final_demand
341,2019,BG,CN,TEXTI,Final consumption expenditure by households,0.21,final_demand
342,2019,BG,CN,TEXTI,Gross fixed capital formation,0.04,final_demand
343,2019,BG,CN,TRANS,Final consumption expenditure by government,0.04,final_demand
344,2019,BG,CN,TRANS,Final consumption expenditure by households,0.04,final_demand
345,2019,BG,CN,TRANS,Gross fixed capital formation,0.80,final_demand
346,2019,BG,CN,WEARI,Final consumption expenditure by government,0.23,final_demand
347,2019,BG,CN,WEARI,Final consumption expenditure by households,51.13,final_demand
348,2019,BG,CN,WEARI,Gross fixed capital formation,0.15,final_demand
349,2019,BG,CN,WOODW,Final consumption expenditure by households,0.02,final_demand
350,2019,BR,CN,ANIMA,Final consumption expenditure by households,4.69,final_demand
351,2019,BR,CN,ANIMA,Gross fixed capital formation,2.54,final_demand
352,2019,BR,CN,BASIC,Final consumption expenditure by households,0.21,final_demand
353,2019,BR,CN,BEVER,Final consumption expenditure by households,1.31,final_demand
354,2019,BR,CN,BIODI,Final consumption expenditure by households,0.79,final_demand
355,2019,BR,CN,BIOGA,Final consumption expenditure by households,0.03,final_demand
356,2019,BR,CN,CERAM,Final consumption expenditure by households,0.04,final_demand
357,2019,BR,CN,CEREA,Final consumption expenditure by government,0.08,final_demand
358,2019,BR,CN,CHARC,Final consumption expenditure by government,0.01,final_demand
359,2019,BR,CN,CROPS,Changes in inventories,0.41,final_demand
360,2019,BR,CN,CROPS,Final consumption expenditure by government,3.90,final_demand
361,2019,BR,CN,CROPS,Final consumption expenditure by households,82.52,final_demand
362,2019,BR,CN,CROPS,Gross fixed capital formation,105.97,final_demand
363,2019,BR,CN,CRUDE,Changes in inventories,1.26,final_demand
364,2019,BR,CN,ELECT,Changes in inventories,0.27,final_demand
365,2019,BR,CN,ELECT,Final consumption expenditure by government,0.01,final_demand
366,2019,BR,CN,FABRI,Changes in inventories,0.02,final_demand
367,2019,BR,CN,FABRI,Final consumption expenditure by households,0.33,final_demand
368,2019,BR,CN,FABRI,Gross fixed capital formation,2.24,final_demand
369,2019,BR,CN,FISH5,Final consumption expenditure by households,73.98,final_demand
370,2019,BR,CN,FISHF,Final consumption expenditure by households,0.80,final_demand
371,2019,BR,CN,FOOD5,Final consumption expenditure by households,306.49,final_demand
372,2019,BR,CN,FORES,Final consumption expenditure by households,1.06,final_demand
373,2019,BR,CN,FURNI,Changes in inventories,0.07,final_demand
374,2019,BR,CN,FURNI,Final consumption expenditure by households,2.13,final_demand
375,2019,BR,CN,FURNI,Gross fixed capital formation,28.36,final_demand
376,2019,BR,CN,GASDI,Final consumption expenditure by households,0.01,final_demand
377,2019,BR,CN,LEATH,Changes in inventories,0.07,final_demand
378,2019,BR,CN,LEATH,Final consumption expenditure by government,0.42,final_demand
379,2019,BR,CN,LEATH,Final consumption expenditure by households,144.11,final_demand
380,2019,BR,CN,LEATH,Gross fixed capital formation,0.76,final_demand
381,2019,BR,CN,LIGNI,Gross fixed capital formation,0.01,final_demand
382,2019,BR,CN,MEAT1,Final consumption expenditure by households,355.33,final_demand
383,2019,BR,CN,MEAT4,Final consumption expenditure by households,0.16,final_demand
