flow_id,year,region1,region2,industry1,demand_category,amount,flow_type
100,2019,BE,AU,OFFIC,Final consumption expenditure by households,0.34,final_demand
101,2019,BE,AU,OFFIC,Gross fixed capital formation,5.80,final_demand
102,2019,BE,AU,OILHA,Gross fixed capital formation,0.01,final_demand
103,2019,BE,AU,PAPER,Final consumption expenditure by households,1.87,final_demand
104,2019,BE,AU,PLAST,Gross fixed capital formation,0.03,final_demand
105,2019,BE,AU,POSTT,Final consumption expenditure by government,0.56,final_demand
106,2019,BE,AU,POSTT,Gross fixed capital formation,0.09,final_demand
107,2019,BE,AU,PRINT,Final consumption expenditure by government,0.02,final_demand
108,2019,BE,AU,PRINT,Final consumption expenditure by households,1.50,final_demand
109,2019,BE,AU,PRINT,Gross fixed capital formation,0.08,final_demand
110,2019,BE,AU,RAILW,Final consumption expenditure by households,0.95,final_demand
111,2019,BE,AU,REALE,Final consumption expenditure by households,26.36,final_demand
112,2019,BE,AU,REALE,Gross fixed capital formation,0.02,final_demand
113,2019,BE,AU,RECRE,Final consumption expenditure by government,0.39,final_demand
114,2019,BE,AU,RECRE,Final consumption expenditure by households,1.44,final_demand
115,2019,BE,AU,RECRE,Gross fixed capital formation,0.09,final_demand
116,2019,BE,AU,RESEA,Final consumption expenditure by government,0.24,final_demand
117,2019,BE,AU,RESEA,Final consumption expenditure by households,0.10,final_demand
118,2019,BE,AU,RESEA,Final consumption expenditure by non-profit organisations serving households (NPISH),0.13,final_demand
119,2019,BE,AU,RESEA,Gross fixed capital formation,0.40,final_demand
120,2019,BE,AU,RETAI,Gross fixed capital formation,0.01,final_demand
121,2019,BE,AU,RUBBE,Final consumption expenditure by households,5.75,final_demand
122,2019,BE,AU,RUBBE,Gross fixed capital formation,2.25,final_demand
123,2019,BE,AU,SALEM,Final consumption expenditure by households,0.08,final_demand
124,2019,BE,AU,SALEM,Gross fixed capital formation,0.04,final_demand
125,2019,BE,AU,SEACO,Final consumption expenditure by government,1.31,final_demand
126,2019,BE,AU,SEACO,Gross fixed capital formation,4.20,final_demand
127,2019,BE,AU,SUPPO,Final consumption expenditure by government,2.49,final_demand
128,2019,BE,AU,SUPPO,Final consumption expenditure by households,2.51,final_demand
129,2019,BE,AU,SUPPO,Final consumption expenditure by non-profit organisations serving households (NPISH),0.08,final_demand
130,2019,BE,AU,SUPPO,Gross fixed capital formation,0.38,final_demand
131,2019,BE,AU,TEXTI,Final consumption expenditure by households,4.76,final_demand
132,2019,BE,AU,TOBAC,Final consumption expenditure by households,0.94,final_demand
133,2019,BE,AU,TRANS,Final consumption expenditure by households,0.13,final_demand
134,2019,BE,AU,TRANS,Gross fixed capital formation,0.54,final_demand
135,2019,BE,AU,VEGET,Final consumption expenditure by households,0.11,final_demand
136,2019,BE,AU,WEARI,Final consumption expenditure by households,0.60,final_demand
137,2019,BE,AU,WHOLE,Final consumption expenditure by government,0.05,final_demand
138,2019,BE,AU,WHOLE,Final consumption expenditure by households,0.02,final_demand
139,2019,BE,AU,WHOLE,Gross fixed capital formation,0.42,final_demand
140,2019,BE,AU,WOODW,Final consumption expenditure by households,0.36,final_demand
141,2019,BE,AU,WOODW,Gross fixed capital formation,0.20,final_demand
142,2019,BG,AU,AIRTR,Final consumption expenditure by households,0.53,final_demand
143,2019,BG,AU,AIRTR,Gross fixed capital formation,0.01,final_demand
144,2019,BG,AU,BEVER,Final consumption expenditure by households,0.01,final_demand
145,2019,BG,AU,DAIRY,Final consumption expenditure by households,4.48,final_demand
146,2019,BG,AU,FABRI,Final consumption expenditure by households,0.08,final_demand
147,2019,BG,AU,FABRI,Gross fixed capital formation,0.20,final_demand
148,2019,BG,AU,FOOD5,Final consumption expenditure by households,1.82,final_demand
149,2019,BG,AU,GLASS,Final consumption expenditure by households,0.06,final_demand
150,2019,BG,AU,HOTEL,Final consumption expenditure by households,1.58,final_demand
151,2019,BG,AU,LEATH,Final consumption expenditure by households,0.80,final_demand
152,2019,BG,AU,MOTO1,Final consumption expenditure by households,0.04,final_demand
153,2019,BG,AU,MOTO1,Gross fixed capital formation,0.05,final_demand
154,2019,BG,AU,OFFIC,Final consumption expenditure by households,0.04,final_demand
155,2019,BG,AU,OFFIC,Gross fixed capital formation,0.61,final_demand
156,2019,BG,AU,OILSE,Final consumption expenditure by households,0.02,final_demand
157,2019,BG,AU,PAPER,Final consumption expenditure by households,0.04,final_demand
158,2019,BG,AU,PRINT,Final consumption expenditure by households,0.05,final_demand
159,2019,BG,AU,RUBBE,Final consumption expenditure by households,0.30,final_demand
160,2019,BG,AU,RUBBE,Gross fixed capital formation,0.12,final_demand
161,2019,BG,AU,TEXTI,Final consumption expenditure by households,0.17,final_demand
162,2019,BG,AU,VEGET,Final consumption expenditure by households,0.04,final_demand
163,2019,BG,AU,WEARI,Final consumption expenditure by households,2.07,final_demand
164,2019,BR,AU,ANIMA,Final consumption expenditure by households,1.84,final_demand
165,2019,BR,AU,BEVER,Final consumption expenditure by households,0.14,final_demand
166,2019,BR,AU,CERAM,Final consumption expenditure by households,0.18,final_demand
167,2019,BR,AU,CROPS,Final consumption expenditure by government,0.11,final_demand
168,2019,BR,AU,CROPS,Final consumption expenditure by households,14.06,final_demand
169,2019,BR,AU,CROPS,Gross fixed capital formation,7.16,final_demand
170,2019,BR,AU,DAIRY,Final consumption expenditure by households,0.21,final_demand
171,2019,BR,AU,ELECT,Final consumption expenditure by government,0.01,final_demand
172,2019,BR,AU,FABRI,Final consumption expenditure by households,0.10,final_demand
173,2019,BR,AU,FABRI,Gross fixed capital formation,0.25,final_demand
174,2019,BR,AU,FISH5,Final consumption expenditure by households,5.26,final_demand
175,2019,BR,AU,FOOD5,Final consumption expenditure by households,19.69,final_demand
176,2019,BR,AU,FURNI,Changes in inventories,0.21,final_demand
177,2019,BR,AU,FURNI,Final consumption expenditure by households,1.05,final_demand
178,2019,BR,AU,FURNI,Gross fixed capital formation,0.29,final_demand
179,2019,BR,AU,GASDI,Final consumption expenditure by households,0.04,final_demand
180,2019,BR,AU,LEATH,Final consumption expenditure by households,13.62,final_demand
181,2019,BR,AU,MEATC,Final consumption expenditure by households,0.01,final_demand
182,2019,BR,AU,MEDIC,Final consumption expenditure by households,1.87,final_demand
183,2019,BR,AU,MEDIC,Gross fixed capital formation,6.25,final_demand
184,2019,BR,AU,MOTO1,Changes in inventories,0.02,final_demand
185,2019,BR,AU,MOTO1,Final consumption expenditure by households,12.18,final_demand
186,2019,BR,AU,MOTO1,Gross fixed capital formation,17.24,final_demand
187,2019,BR,AU,MOTOR,Final consumption expenditure by households,0.07,final_demand
188,2019,BR,AU,OFFIC,Gross fixed capital formation,0.16,final_demand
189,2019,BR,AU,PAPER,Final consumption expenditure by households,0.42,final_demand
190,2019,BR,AU,PRINT,Final consumption expenditure by households,0.13,final_demand
191,2019,BR,AU,RADIO,Final consumption expenditure by households,0.33,final_demand
192,2019,BR,AU,RADIO,Gross fixed capital formation,0.36,final_demand
193,2019,BR,AU,RUBBE,Final consumption expenditure by households,2.81,final_demand
194,2019,BR,AU,RUBBE,Gross fixed capital formation,1.10,final_demand
195,2019,BR,AU,TEXTI,Final consumption expenditure by households,0.11,final_demand
196,2019,BR,AU,TRANS,Final consumption expenditure by households,0.25,final_demand
197,2019,BR,AU,TRANS,Gross fixed capital formation,1.02,final_demand
198,2019,BR,AU,VEGET,Final consumption expenditure by households,0.22,final_demand
199,2019,BR,AU,WEARI,Final consumption expenditure by households,1.04,final_demand
200,2019,BR,AU,WOODW,Final consumption expenditure by households,0.12,final_demand
201,2019,BR,AU,WOODW,Gross fixed capital formation,0.07,final_demand
202,2019,CA,AU,ANIMA,Final consumption expenditure by households,7.96,final_demand
203,2019,CA,AU,BEVER,Final consumption expenditure by households,5.37,final_demand
204,2019,CA,AU,CERAM,Final consumption expenditure by households,0.08,final_demand
205,2019,CA,AU,CEREA,Gross fixed capital formation,0.05,final_demand
206,2019,CA,AU,DAIRY,Final consumption expenditure by households,3.66,final_demand
207,2019,CA,AU,ELECT,Final consumption expenditure by government,0.02,final_demand
208,2019,CA,AU,FABRI,Final consumption expenditure by households,1.53,final_demand
209,2019,CA,AU,FABRI,Gross fixed capital formation,3.74,final_demand
210,2019,CA,AU,FISH5,Final consumption expenditure by households,12.34,final_demand
211,2019,CA,AU,FISHF,Final consumption expenditure by households,0.02,final_demand
212,2019,CA,AU,FOOD5,Final consumption expenditure by households,42.04,final_demand
213,2019,CA,AU,FORES,Final consumption expenditure by government,0.03,final_demand
214,2019,CA,AU,FORES,Final consumption expenditure by households,0.04,final_demand
215,2019,CA,AU,FURNI,Changes in inventories,2.12,final_demand
216,2019,CA,AU,FURNI,Final consumption expenditure by households,10.39,final_demand
217,2019,CA,AU,FURNI,Gross fixed capital formation,2.92,final_demand
218,2019,CA,AU,GASDI,Final consumption expenditure by households,0.25,final_demand
219,2019,CA,AU,GLASS,Final consumption expenditure by households,0.14,final_demand
220,2019,CA,AU,LEATH,Final consumption expenditure by households,1.24,final_demand
221,2019,CA,AU,MEATP,Final consumption expenditure by households,12.84,final_demand
222,2019,CA,AU,MOTO1,Changes in inventories,0.03,final_demand
223,2019,CA,AU,MOTO1,Final consumption expenditure by households,24.72,final_demand
224,2019,CA,AU,MOTO1,Gross fixed capital formation,34.98,final_demand
225,2019,CA,AU,MOTOR,Final consumption expenditure by households,0.32,final_demand
226,2019,CA,AU,NONF1,Final consumption expenditure by households,0.07,final_demand
227,2019,CA,AU,OFFIC,Final consumption expenditure by households,1.15,final_demand
228,2019,CA,AU,OFFIC,Gross fixed capital formation,19.55,final_demand
229,2019,CA,AU,OILSE,Final consumption expenditure by households,0.02,final_demand
230,2019,CA,AU,PAPER,Final consumption expenditure by households,5.20,final_demand
231,2019,CA,AU,PFERT,Final consumption expenditure by households,0.11,final_demand
232,2019,CA,AU,PFERT,Gross fixed capital formation,0.05,final_demand
233,2019,CA,AU,PRINT,Final consumption expenditure by government,0.11,final_demand
234,2019,CA,AU,PRINT,Final consumption expenditure by households,8.55,final_demand
235,2019,CA,AU,PRINT,Gross fixed capital formation,0.48,final_demand
236,2019,CA,AU,RADIO,Final consumption expenditure by government,0.04,final_demand
237,2019,CA,AU,RADIO,Final consumption expenditure by households,18.36,final_demand
238,2019,CA,AU,RADIO,Gross fixed capital formation,20.09,final_demand
239,2019,CA,AU,RUBBE,Final consumption expenditure by households,4.56,final_demand
240,2019,CA,AU,RUBBE,Gross fixed capital formation,1.78,final_demand
241,2019,CA,AU,TEXTI,Final consumption expenditure by households,1.51,final_demand
242,2019,CA,AU,TRANS,Changes in inventories,0.02,final_demand
243,2019,CA,AU,TRANS,Final consumption expenditure by households,1.19,final_demand
244,2019,CA,AU,TRANS,Gross fixed capital formation,4.83,final_demand
245,2019,CA,AU,VEGET,Final consumption expenditure by households,0.66,final_demand
246,2019,CA,AU,VEGET,Gross fixed capital formation,0.02,final_demand
247,2019,CA,AU,WEARI,Final consumption expenditure by households,5.48,final_demand
248,2019,CA,AU,WHEAT,Final consumption expenditure by government,0.35,final_demand
249,2019,CA,AU,WHEAT,Gross fixed capital formation,5.44,final_demand
250,2019,CA,AU,WOODW,Final consumption expenditure by households,0.39,final_demand
251,2019,CA,AU,WOODW,Gross fixed capital formation,0.21,final_demand
252,2019,CH,AU,AIRTR,Final consumption expenditure by households,0.01,final_demand
253,2019,CH,AU,BEVER,Final consumption expenditure by households,35.70,final_demand
254,2019,CH,AU,CERAM,Final consumption expenditure by households,0.19,final_demand
255,2019,CH,AU,DAIRY,Final consumption expenditure by households,10.27,final_demand
256,2019,CH,AU,FABRI,Final consumption expenditure by households,3.38,final_demand
257,2019,CH,AU,FABRI,Gross fixed capital formation,8.28,final_demand
258,2019,CH,AU,FOOD5,Final consumption expenditure by households,172.63,final_demand
259,2019,CH,AU,GASDI,Final consumption expenditure by households,1.10,final_demand
260,2019,CH,AU,GLASS,Final consumption expenditure by households,0.80,final_demand
261,2019,CH,AU,INSUR,Final consumption expenditure by households,0.01,final_demand
262,2019,CH,AU,LANDT,Final consumption expenditure by households,0.02,final_demand
263,2019,CH,AU,LIQUE,Final consumption expenditure by households,0.03,final_demand
264,2019,CH,AU,MOTO1,Final consumption expenditure by households,4.70,final_demand
265,2019,CH,AU,MOTO1,Gross fixed capital formation,6.65,final_demand
266,2019,CH,AU,MOTOR,Final consumption expenditure by households,0.20,final_demand
267,2019,CH,AU,OFFIC,Final consumption expenditure by households,0.66,final_demand
268,2019,CH,AU,OFFIC,Gross fixed capital formation,11.26,final_demand
269,2019,CH,AU,PAPER,Final consumption expenditure by households,1.45,final_demand
270,2019,CH,AU,PLAST,Gross fixed capital formation,0.06,final_demand
271,2019,CH,AU,PRINT,Final consumption expenditure by government,0.09,final_demand
272,2019,CH,AU,PRINT,Final consumption expenditure by households,6.56,final_demand
273,2019,CH,AU,PRINT,Gross fixed capital formation,0.37,final_demand
274,2019,CH,AU,RAILW,Final consumption expenditure by households,0.02,final_demand
275,2019,CH,AU,REALE,Final consumption expenditure by households,0.02,final_demand
276,2019,CH,AU,RETAI,Gross fixed capital formation,0.02,final_demand
277,2019,CH,AU,RUBBE,Final consumption expenditure by households,4.74,final_demand
278,2019,CH,AU,RUBBE,Gross fixed capital formation,1.85,final_demand
279,2019,CH,AU,TEXTI,Final consumption expenditure by households,1.15,final_demand
280,2019,CH,AU,TOBAC,Final consumption expenditure by households,0.02,final_demand
281,2019,CH,AU,TRANS,Changes in inventories,0.02,final_demand
282,2019,CH,AU,TRANS,Final consumption expenditure by households,1.82,final_demand
283,2019,CH,AU,TRANS,Gross fixed capital formation,7.36,final_demand
284,2019,CH,AU,WEARI,Final consumption expenditure by households,0.73,final_demand
285,2019,CH,AU,WOODW,Final consumption expenditure by households,0.19,final_demand
286,2019,CH,AU,WOODW,Gross fixed capital formation,0.11,final_demand
287,2019,CN,AU,ALUM1,Final consumption expenditure by households,0.15,final_demand
288,2019,CN,AU,ANIMA,Final consumption expenditure by households,35.11,final_demand
289,2019,CN,AU,BEVER,Final consumption expenditure by households,18.78,final_demand
290,2019,CN,AU,BIODI,Final consumption expenditure by households,0.02,final_demand
291,2019,CN,AU,BIOGA,Final consumption expenditure by households,0.43,final_demand
292,2019,CN,AU,BRICK,Final consumption expenditure by households,0.02,final_demand
293,2019,CN,AU,CEMEN,Gross fixed capital formation,0.06,final_demand
294,2019,CN,AU,CERAM,Final consumption expenditure by households,27.91,final_demand
295,2019,CN,AU,CEREA,Gross fixed capital formation,0.02,final_demand
296,2019,CN,AU,CROPS,Final consumption expenditure by government,0.05,final_demand
297,2019,CN,AU,CROPS,Final consumption expenditure by households,6.23,final_demand
298,2019,CN,AU,CROPS,Gross fixed capital formation,3.17,final_demand
299,2019,CN,AU,DAIRY,Final consumption expenditure by households,3.35,final_demand
300,2019,CN,AU,ELECT,Final consumption expenditure by government,1.94,final_demand
301,2019,CN,AU,FABRI,Changes in inventories,0.14,final_demand
302,2019,CN,AU,FABRI,Final consumption expenditure by households,65.36,final_demand
303,2019,CN,AU,FABRI,Gross fixed capital formation,160.38,final_demand
304,2019,CN,AU,FISH5,Final consumption expenditure by households,160.85,final_demand
305,2019,CN,AU,FISHF,Final consumption expenditure by households,0.95,final_demand
306,2019,CN,AU,FOOD5,Final consumption expenditure by households,197.05,final_demand
307,2019,CN,AU,FORES,Final consumption expenditure by government,0.11,final_demand
308,2019,CN,AU,FORES,Final consumption expenditure by households,0.17,final_demand
309,2019,CN,AU,FURNI,Changes in inventories,219.79,final_demand
310,2019,CN,AU,FURNI,Final consumption expenditure by government,0.28,final_demand
311,2019,CN,AU,FURNI,Final consumption expenditure by households,1076.98,final_demand
312,2019,CN,AU,FURNI,Gross fixed capital formation,302.74,final_demand
313,2019,CN,AU,GASDI,Final consumption expenditure by households,54.27,final_demand
314,2019,CN,AU,GLASS,Final consumption expenditure by households,23.62,final_demand
315,2019,CN,AU,LEATH,Final consumption expenditure by households,592.30,final_demand
316,2019,CN,AU,LIQUE,Final consumption expenditure by households,0.22,final_demand
317,2019,CN,AU,MEAT1,Final consumption expenditure by households,0.08,final_demand
318,2019,CN,AU,MEAT4,Final consumption expenditure by households,0.57,final_demand
319,2019,CN,AU,MEDIC,Final consumption expenditure by government,0.03,final_demand
320,2019,CN,AU,MEDIC,Final consumption expenditure by households,26.01,final_demand
321,2019,CN,AU,MEDIC,Gross fixed capital formation,87.20,final_demand
322,2019,CN,AU,MOTO1,Changes in inventories,0.34,final_demand
323,2019,CN,AU,MOTO1,Final consumption expenditure by households,251.55,final_demand
324,2019,CN,AU,MOTO1,Gross fixed capital formation,356.03,final_demand
325,2019,CN,AU,NFERT,Final consumption expenditure by households,0.02,final_demand
326,2019,CN,AU,NONF1,Final consumption expenditure by households,0.05,final_demand
327,2019,CN,AU,OFFIC,Final consumption expenditure by government,0.06,final_demand
328,2019,CN,AU,OFFIC,Final consumption expenditure by households,114.68,final_demand
329,2019,CN,AU,OFFIC,Gross fixed capital formation,1950.81,final_demand
330,2019,CN,AU,OILSE,Final consumption expenditure by households,0.03,final_demand
331,2019,CN,AU,PAPER,Final consumption expenditure by households,101.50,final_demand
332,2019,CN,AU,PFERT,Final consumption expenditure by households,1.39,final_demand
333,2019,CN,AU,PFERT,Gross fixed capital formation,0.71,final_demand
334,2019,CN,AU,PLAST,Gross fixed capital formation,0.52,final_demand
335,2019,CN,AU,PREC1,Final consumption expenditure by households,0.03,final_demand
336,2019,CN,AU,PRINT,Final consumption expenditure by government,2.07,final_demand
337,2019,CN,AU,PRINT,Final consumption expenditure by households,155.02,final_demand
338,2019,CN,AU,PRINT,Gross fixed capital formation,8.72,final_demand
339,2019,CN,AU,RUBBE,Changes in inventories,0.09,final_demand
340,2019,CN,AU,RUBBE,Final consumption expenditure by households,238.74,final_demand
341,2019,CN,AU,RUBBE,Gross fixed capital formation,93.29,final_demand
342,2019,CN,AU,TEXTI,Final consumption expenditure by households,250.11,final_demand
343,2019,CN,AU,TOBAC,Final consumption expenditure by households,0.94,final_demand
344,2019,CN,AU,TRANS,Changes in inventories,0.37,final_demand
345,2019,CN,AU,TRANS,Final consumption expenditure by households,27.64,final_demand
346,2019,CN,AU,TRANS,Gross fixed capital formation,111.92,final_demand
347,2019,CN,AU,VEGE1,Changes in inventories,0.03,final_demand
348,2019,CN,AU,VEGE1,Final consumption expenditure by households,0.02,final_demand
349,2019,CN,AU,VEGET,Final consumption expenditure by government,0.02,final_demand
350,2019,CN,AU,VEGET,Final consumption expenditure by households,5.97,final_demand
351,2019,CN,AU,VEGET,Gross fixed capital formation,0.14,final_demand
352,2019,CN,AU,WEARI,Final consumption expenditure by households,1043.89,final_demand
353,2019,CN,AU,WOODW,Final consumption expenditure by households,6.98,final_demand
354,2019,CN,AU,WOODW,Gross fixed capital formation,3.82,final_demand
355,2019,CY,AU,BEVER,Final consumption expenditure by households,0.10,final_demand
356,2019,CY,AU,BUSIN,Final consumption expenditure by government,0.02,final_demand
357,2019,CY,AU,BUSIN,Final consumption expenditure by households,0.17,final_demand
358,2019,CY,AU,BUSIN,Final consumption expenditure by non-profit organisations serving households (NPISH),0.02,final_demand
359,2019,CY,AU,BUSIN,Gross fixed capital formation,0.09,final_demand
360,2019,CY,AU,DAIRY,Final consumption expenditure by households,2.90,final_demand
361,2019,CY,AU,FABRI,Final consumption expenditure by households,0.02,final_demand
362,2019,CY,AU,FABRI,Gross fixed capital formation,0.04,final_demand
363,2019,CY,AU,FINAN,Final consumption expenditure by government,0.01,final_demand
364,2019,CY,AU,FINAN,Final consumption expenditure by households,0.43,final_demand
365,2019,CY,AU,FOOD5,Final consumption expenditure by households,0.94,final_demand
366,2019,CY,AU,HOTEL,Final consumption expenditure by households,2.77,final_demand
367,2019,CY,AU,LEATH,Final consumption expenditure by households,0.06,final_demand
368,2019,CY,AU,MACHI,Final consumption expenditure by households,0.02,final_demand
369,2019,CY,AU,MEATA,Final consumption expenditure by government,0.03,final_demand
370,2019,CY,AU,MOTO1,Gross fixed capital formation,0.01,final_demand
371,2019,CY,AU,OFFIC,Gross fixed capital formation,0.04,final_demand
372,2019,CY,AU,PAPER,Final consumption expenditure by households,0.10,final_demand
373,2019,CY,AU,REALE,Final consumption expenditure by households,1.65,final_demand
374,2019,CY,AU,RETA1,Final consumption expenditure by government,0.02,final_demand
