flow_id,year,region1,region2,industry1,demand_category,amount,flow_type
36,2019,AT,KR,MEAT4,Final consumption expenditure by households,0.20,final_demand
37,2019,AT,KR,MEATP,Final consumption expenditure by households,44.03,final_demand
38,2019,AT,KR,MOTO1,Final consumption expenditure by government,0.47,final_demand
39,2019,AT,KR,MOTO1,Final consumption expenditure by households,63.86,final_demand
40,2019,AT,KR,MOTO1,Gross fixed capital formation,85.20,final_demand
41,2019,AT,KR,NONF1,Final consumption expenditure by households,0.03,final_demand
42,2019,AT,KR,NONME,Final consumption expenditure by households,0.06,final_demand
43,2019,AT,KR,NONME,Gross fixed capital formation,0.09,final_demand
44,2019,AT,KR,OFFIC,Final consumption expenditure by households,0.09,final_demand
45,2019,AT,KR,OFFIC,Gross fixed capital formation,0.39,final_demand
46,2019,AT,KR,PAPER,Final consumption expenditure by government,0.15,final_demand
47,2019,AT,KR,PAPER,Final consumption expenditure by households,0.85,final_demand
48,2019,AT,KR,PAPER,Gross fixed capital formation,0.03,final_demand
49,2019,AT,KR,POSTT,Final consumption expenditure by government,0.02,final_demand
50,2019,AT,KR,POSTT,Gross fixed capital formation,0.01,final_demand
51,2019,AT,KR,PRINT,Final consumption expenditure by government,0.02,final_demand
52,2019,AT,KR,PUBLI,Final consumption expenditure by government,0.02,final_demand
53,2019,AT,KR,PUBLI,Final consumption expenditure by households,0.02,final_demand
54,2019,AT,KR,PUBLI,Gross fixed capital formation,0.03,final_demand
55,2019,AT,KR,RAILW,Final consumption expenditure by government,0.04,final_demand
56,2019,AT,KR,REALE,Final consumption expenditure by government,0.03,final_demand
57,2019,AT,KR,REALE,Final consumption expenditure by households,1.94,final_demand
58,2019,AT,KR,REALE,Gross fixed capital formation,1.80,final_demand
59,2019,AT,KR,RESEA,Final consumption expenditure by government,0.18,final_demand
60,2019,AT,KR,RESEA,Final consumption expenditure by households,0.06,final_demand
61,2019,AT,KR,RESEA,Gross fixed capital formation,0.25,final_demand
62,2019,AT,KR,RETAI,Final consumption expenditure by government,0.01,final_demand
63,2019,AT,KR,RUBBE,Final consumption expenditure by government,0.03,final_demand
64,2019,AT,KR,RUBBE,Final consumption expenditure by households,0.32,final_demand
65,2019,AT,KR,RUBBE,Gross fixed capital formation,0.41,final_demand
66,2019,AT,KR,SALEM,Final consumption expenditure by government,0.04,final_demand
67,2019,AT,KR,SALEM,Final consumption expenditure by households,2.86,final_demand
68,2019,AT,KR,SUPPO,Changes in inventories,0.03,final_demand
69,2019,AT,KR,TEXTI,Final consumption expenditure by government,0.06,final_demand
70,2019,AT,KR,TEXTI,Final consumption expenditure by households,1.59,final_demand
71,2019,AT,KR,TEXTI,Gross fixed capital formation,0.04,final_demand
72,2019,AT,KR,TRANS,Final consumption expenditure by government,0.09,final_demand
73,2019,AT,KR,TRANS,Final consumption expenditure by households,1.04,final_demand
74,2019,AT,KR,TRANS,Gross fixed capital formation,10.73,final_demand
75,2019,AT,KR,WEARI,Final consumption expenditure by households,1.88,final_demand
76,2019,AT,KR,WEARI,Gross fixed capital formation,0.03,final_demand
77,2019,AT,KR,WHOLE,Changes in inventories,0.03,final_demand
78,2019,AT,KR,WOODW,Final consumption expenditure by households,0.45,final_demand
79,2019,AT,KR,WOODW,Gross fixed capital formation,2.69,final_demand
80,2019,AU,KR,ALUM1,Final consumption expenditure by households,0.04,final_demand
81,2019,AU,KR,ALUMI,Gross fixed capital formation,0.10,final_demand
82,2019,AU,KR,ANIMA,Gross fixed capital formation,0.05,final_demand
83,2019,AU,KR,BASIC,Final consumption expenditure by households,0.01,final_demand
84,2019,AU,KR,BEVER,Final consumption expenditure by government,0.03,final_demand
85,2019,AU,KR,BEVER,Final consumption expenditure by households,58.13,final_demand
86,2019,AU,KR,BIOGA,Final consumption expenditure by government,0.15,final_demand
87,2019,AU,KR,CHEM1,Final consumption expenditure by households,6.43,final_demand
88,2019,AU,KR,DAIRY,Final consumption expenditure by government,13.50,final_demand
89,2019,AU,KR,DAIRY,Final consumption expenditure by households,19.31,final_demand
90,2019,AU,KR,DAIRY,Final consumption expenditure by non-profit organisations serving households (NPISH),0.27,final_demand
91,2019,AU,KR,ELECT,Final consumption expenditure by government,2.14,final_demand
92,2019,AU,KR,ELECT,Final consumption expenditure by households,4.99,final_demand
93,2019,AU,KR,ELECT,Gross fixed capital formation,16.24,final_demand
94,2019,AU,KR,FABRI,Final consumption expenditure by households,0.24,final_demand
95,2019,AU,KR,FABRI,Gross fixed capital formation,1.32,final_demand
96,2019,AU,KR,FISH5,Final consumption expenditure by households,5.90,final_demand
97,2019,AU,KR,FISHF,Final consumption expenditure by government,0.02,final_demand
98,2019,AU,KR,FISHF,Final consumption expenditure by households,1.04,final_demand
99,2019,AU,KR,FISHF,Gross fixed capital formation,0.01,final_demand
100,2019,AU,KR,FOOD5,Final consumption expenditure by government,1.41,final_demand
101,2019,AU,KR,FOOD5,Final consumption expenditure by households,126.49,final_demand
102,2019,AU,KR,FOOD5,Final consumption expenditure by non-profit organisations serving households (NPISH),0.23,final_demand
103,2019,AU,KR,FOOD5,Gross fixed capital formation,0.02,final_demand
104,2019,AU,KR,FORES,Final consumption expenditure by government,0.26,final_demand
105,2019,AU,KR,FORES,Final consumption expenditure by households,0.28,final_demand
106,2019,AU,KR,FORES,Gross fixed capital formation,0.46,final_demand
107,2019,AU,KR,FURNI,Final consumption expenditure by government,0.45,final_demand
108,2019,AU,KR,FURNI,Final consumption expenditure by households,18.91,final_demand
109,2019,AU,KR,FURNI,Gross fixed capital formation,2.29,final_demand
110,2019,AU,KR,GASDI,Final consumption expenditure by households,73.30,final_demand
111,2019,AU,KR,GLASS,Final consumption expenditure by households,0.04,final_demand
112,2019,AU,KR,GLASS,Gross fixed capital formation,0.23,final_demand
113,2019,AU,KR,HEAVY,Final consumption expenditure by households,3.97,final_demand
114,2019,AU,KR,HOTEL,Final consumption expenditure by households,0.02,final_demand
115,2019,AU,KR,LIQUE,Final consumption expenditure by households,5.12,final_demand
116,2019,AU,KR,MEAT1,Final consumption expenditure by households,0.98,final_demand
117,2019,AU,KR,MEAT4,Final consumption expenditure by government,0.04,final_demand
118,2019,AU,KR,MEAT4,Final consumption expenditure by households,15.78,final_demand
119,2019,AU,KR,MEATC,Final consumption expenditure by government,0.14,final_demand
120,2019,AU,KR,MEATC,Final consumption expenditure by households,566.68,final_demand
121,2019,AU,KR,MEATC,Final consumption expenditure by non-profit organisations serving households (NPISH),0.03,final_demand
122,2019,AU,KR,MEATP,Final consumption expenditure by households,1.24,final_demand
123,2019,AU,KR,MEDIC,Final consumption expenditure by government,0.17,final_demand
124,2019,AU,KR,MOTO1,Final consumption expenditure by government,0.03,final_demand
125,2019,AU,KR,MOTO1,Final consumption expenditure by households,4.35,final_demand
126,2019,AU,KR,MOTO1,Gross fixed capital formation,5.80,final_demand
127,2019,AU,KR,MOTOR,Final consumption expenditure by government,0.48,final_demand
128,2019,AU,KR,NONF1,Final consumption expenditure by households,0.26,final_demand
129,2019,AU,KR,NONME,Final consumption expenditure by households,0.01,final_demand
130,2019,AU,KR,NONME,Gross fixed capital formation,0.02,final_demand
131,2019,AU,KR,OFFIC,Final consumption expenditure by government,0.04,final_demand
132,2019,AU,KR,OFFIC,Final consumption expenditure by households,0.38,final_demand
133,2019,AU,KR,OFFIC,Gross fixed capital formation,1.66,final_demand
134,2019,AU,KR,PAPER,Final consumption expenditure by government,0.10,final_demand
135,2019,AU,KR,PAPER,Final consumption expenditure by households,0.54,final_demand
136,2019,AU,KR,PAPER,Gross fixed capital formation,0.02,final_demand
137,2019,AU,KR,PFERT,Final consumption expenditure by households,0.01,final_demand
138,2019,AU,KR,PLANT,Final consumption expenditure by households,0.62,final_demand
139,2019,AU,KR,PREC1,Final consumption expenditure by households,0.01,final_demand
140,2019,AU,KR,PRINT,Final consumption expenditure by government,0.05,final_demand
141,2019,AU,KR,RADIO,Final consumption expenditure by government,0.03,final_demand
142,2019,AU,KR,RADIO,Final consumption expenditure by households,1.12,final_demand
143,2019,AU,KR,RADIO,Gross fixed capital formation,0.79,final_demand
144,2019,AU,KR,RUBBE,Final consumption expenditure by government,0.03,final_demand
145,2019,AU,KR,RUBBE,Final consumption expenditure by households,0.29,final_demand
146,2019,AU,KR,RUBBE,Gross fixed capital formation,0.37,final_demand
147,2019,AU,KR,SALEM,Final consumption expenditure by households,0.01,final_demand
148,2019,AU,KR,SUGA1,Final consumption expenditure by government,0.05,final_demand
149,2019,AU,KR,SUGA1,Final consumption expenditure by households,6.08,final_demand
150,2019,AU,KR,SUGA1,Final consumption expenditure by non-profit organisations serving households (NPISH),0.06,final_demand
151,2019,AU,KR,TEXTI,Final consumption expenditure by government,1.47,final_demand
152,2019,AU,KR,TEXTI,Final consumption expenditure by households,40.08,final_demand
153,2019,AU,KR,TEXTI,Final consumption expenditure by non-profit organisations serving households (NPISH),0.10,final_demand
154,2019,AU,KR,TEXTI,Gross fixed capital formation,1.12,final_demand
155,2019,AU,KR,TRANS,Final consumption expenditure by government,0.09,final_demand
156,2019,AU,KR,TRANS,Final consumption expenditure by households,0.96,final_demand
157,2019,AU,KR,TRANS,Gross fixed capital formation,9.90,final_demand
158,2019,AU,KR,VEGET,Final consumption expenditure by households,3.17,final_demand
159,2019,AU,KR,VEGET,Gross fixed capital formation,19.37,final_demand
160,2019,AU,KR,WEARI,Final consumption expenditure by government,0.03,final_demand
161,2019,AU,KR,WEARI,Final consumption expenditure by households,6.03,final_demand
162,2019,AU,KR,WEARI,Gross fixed capital formation,0.11,final_demand
163,2019,AU,KR,WOODW,Final consumption expenditure by households,0.19,final_demand
164,2019,AU,KR,WOODW,Gross fixed capital formation,1.11,final_demand
165,2019,BE,KR,AIRTR,Final consumption expenditure by government,0.13,final_demand
166,2019,BE,KR,AIRTR,Gross fixed capital formation,0.11,final_demand
167,2019,BE,KR,AUXIL,Gross fixed capital formation,0.01,final_demand
168,2019,BE,KR,BEVER,Final consumption expenditure by households,11.43,final_demand
169,2019,BE,KR,BIOGA,Final consumption expenditure by government,0.25,final_demand
170,2019,BE,KR,BIOGA,Gross fixed capital formation,0.01,final_demand
171,2019,BE,KR,BUSIN,Final consumption expenditure by government,1.07,final_demand
172,2019,BE,KR,BUSIN,Final consumption expenditure by non-profit organisations serving households (NPISH),0.02,final_demand
173,2019,BE,KR,CHEM1,Final consumption expenditure by households,10.93,final_demand
174,2019,BE,KR,COMPU,Final consumption expenditure by government,0.01,final_demand
175,2019,BE,KR,CONST,Final consumption expenditure by government,0.17,final_demand
176,2019,BE,KR,CONST,Final consumption expenditure by households,0.14,final_demand
177,2019,BE,KR,CONST,Final consumption expenditure by non-profit organisations serving households (NPISH),0.07,final_demand
178,2019,BE,KR,CONST,Gross fixed capital formation,0.23,final_demand
179,2019,BE,KR,CROPS,Final consumption expenditure by households,0.05,final_demand
180,2019,BE,KR,DAIRY,Final consumption expenditure by government,3.92,final_demand
181,2019,BE,KR,DAIRY,Final consumption expenditure by households,5.61,final_demand
182,2019,BE,KR,DAIRY,Final consumption expenditure by non-profit organisations serving households (NPISH),0.08,final_demand
183,2019,BE,KR,FABRI,Final consumption expenditure by households,0.13,final_demand
184,2019,BE,KR,FABRI,Gross fixed capital formation,0.70,final_demand
185,2019,BE,KR,FINAN,Final consumption expenditure by government,0.02,final_demand
186,2019,BE,KR,FINAN,Gross fixed capital formation,0.01,final_demand
187,2019,BE,KR,FISH5,Final consumption expenditure by households,0.23,final_demand
188,2019,BE,KR,FOOD5,Final consumption expenditure by government,0.65,final_demand
189,2019,BE,KR,FOOD5,Final consumption expenditure by households,58.01,final_demand
190,2019,BE,KR,FOOD5,Final consumption expenditure by non-profit organisations serving households (NPISH),0.11,final_demand
191,2019,BE,KR,FORES,Final consumption expenditure by government,0.05,final_demand
192,2019,BE,KR,FORES,Final consumption expenditure by households,0.05,final_demand
193,2019,BE,KR,FORES,Gross fixed capital formation,0.08,final_demand
194,2019,BE,KR,FURNI,Final consumption expenditure by government,0.01,final_demand
195,2019,BE,KR,FURNI,Final consumption expenditure by households,0.63,final_demand
196,2019,BE,KR,FURNI,Gross fixed capital formation,0.08,final_demand
197,2019,BE,KR,GASDI,Final consumption expenditure by households,0.16,final_demand
198,2019,BE,KR,GLASS,Gross fixed capital formation,0.05,final_demand
199,2019,BE,KR,HEAVY,Final consumption expenditure by households,0.11,final_demand
200,2019,BE,KR,HOTEL,Final consumption expenditure by households,15.71,final_demand
201,2019,BE,KR,INSUR,Final consumption expenditure by households,1.03,final_demand
202,2019,BE,KR,LANDT,Final consumption expenditure by government,0.03,final_demand
203,2019,BE,KR,MACHI,Final consumption expenditure by government,0.66,final_demand
204,2019,BE,KR,MACHI,Final consumption expenditure by households,2.96,final_demand
205,2019,BE,KR,MACHI,Gross fixed capital formation,1.10,final_demand
206,2019,BE,KR,MEAT4,Final consumption expenditure by households,0.08,final_demand
207,2019,BE,KR,MEATP,Final consumption expenditure by households,1.97,final_demand
208,2019,BE,KR,MOTO1,Final consumption expenditure by government,0.14,final_demand
209,2019,BE,KR,MOTO1,Final consumption expenditure by households,19.37,final_demand
210,2019,BE,KR,MOTO1,Gross fixed capital formation,25.84,final_demand
211,2019,BE,KR,NONF1,Final consumption expenditure by households,0.01,final_demand
212,2019,BE,KR,NONME,Gross fixed capital formation,0.01,final_demand
213,2019,BE,KR,OFFIC,Final consumption expenditure by government,0.04,final_demand
214,2019,BE,KR,OFFIC,Final consumption expenditure by households,0.36,final_demand
215,2019,BE,KR,OFFIC,Gross fixed capital formation,1.59,final_demand
216,2019,BE,KR,PAPER,Final consumption expenditure by government,0.08,final_demand
217,2019,BE,KR,PAPER,Final consumption expenditure by households,0.43,final_demand
218,2019,BE,KR,PAPER,Gross fixed capital formation,0.01,final_demand
219,2019,BE,KR,POSTT,Final consumption expenditure by government,0.31,final_demand
220,2019,BE,KR,POSTT,Gross fixed capital formation,0.25,final_demand
221,2019,BE,KR,PREC1,Final consumption expenditure by households,0.02,final_demand
222,2019,BE,KR,PUBLI,Final consumption expenditure by government,0.05,final_demand
223,2019,BE,KR,PUBLI,Final consumption expenditure by households,0.04,final_demand
224,2019,BE,KR,PUBLI,Final consumption expenditure by non-profit organisations serving households (NPISH),0.02,final_demand
225,2019,BE,KR,PUBLI,Gross fixed capital formation,0.07,final_demand
226,2019,BE,KR,RAILW,Final consumption expenditure by government,0.01,final_demand
227,2019,BE,KR,REALE,Final consumption expenditure by government,0.03,final_demand
228,2019,BE,KR,REALE,Final consumption expenditure by households,2.19,final_demand
229,2019,BE,KR,REALE,Gross fixed capital formation,2.04,final_demand
230,2019,BE,KR,RECRE,Final consumption expenditure by government,0.05,final_demand
231,2019,BE,KR,RESEA,Final consumption expenditure by government,0.09,final_demand
232,2019,BE,KR,RESEA,Final consumption expenditure by households,0.03,final_demand
233,2019,BE,KR,RESEA,Gross fixed capital formation,0.11,final_demand
234,2019,BE,KR,RUBBE,Final consumption expenditure by government,0.02,final_demand
235,2019,BE,KR,RUBBE,Final consumption expenditure by households,0.18,final_demand
236,2019,BE,KR,RUBBE,Gross fixed capital formation,0.23,final_demand
237,2019,BE,KR,SALEM,Final consumption expenditure by households,0.40,final_demand
238,2019,BE,KR,SEACO,Final consumption expenditure by government,1.48,final_demand
239,2019,BE,KR,SEACO,Final consumption expenditure by households,5.35,final_demand
240,2019,BE,KR,SEACO,Gross fixed capital formation,4.15,final_demand
241,2019,BE,KR,SUPPO,Changes in inventories,0.01,final_demand
242,2019,BE,KR,TEXTI,Final consumption expenditure by government,0.24,final_demand
243,2019,BE,KR,TEXTI,Final consumption expenditure by households,6.67,final_demand
244,2019,BE,KR,TEXTI,Final consumption expenditure by non-profit organisations serving households (NPISH),0.02,final_demand
245,2019,BE,KR,TEXTI,Gross fixed capital formation,0.19,final_demand
246,2019,BE,KR,TOBAC,Final consumption expenditure by households,0.03,final_demand
247,2019,BE,KR,TRANS,Final consumption expenditure by government,0.04,final_demand
248,2019,BE,KR,TRANS,Final consumption expenditure by households,0.40,final_demand
249,2019,BE,KR,TRANS,Gross fixed capital formation,4.16,final_demand
250,2019,BE,KR,VEGE1,Final consumption expenditure by government,0.12,final_demand
251,2019,BE,KR,VEGET,Final consumption expenditure by households,0.02,final_demand
252,2019,BE,KR,VEGET,Gross fixed capital formation,0.13,final_demand
253,2019,BE,KR,WEARI,Final consumption expenditure by government,0.01,final_demand
254,2019,BE,KR,WEARI,Final consumption expenditure by households,2.42,final_demand
255,2019,BE,KR,WEARI,Gross fixed capital formation,0.04,final_demand
256,2019,BE,KR,WHOLE,Changes in inventories,0.01,final_demand
257,2019,BE,KR,WOODW,Final consumption expenditure by households,0.07,final_demand
258,2019,BE,KR,WOODW,Gross fixed capital formation,0.39,final_demand
259,2019,BG,KR,AIRTR,Final consumption expenditure by government,0.05,final_demand
260,2019,BG,KR,AIRTR,Gross fixed capital formation,0.04,final_demand
261,2019,BG,KR,BEVER,Final consumption expenditure by households,0.25,final_demand
262,2019,BG,KR,CHEM1,Final consumption expenditure by households,0.11,final_demand
263,2019,BG,KR,CROPS,Final consumption expenditure by households,0.40,final_demand
264,2019,BG,KR,CROPS,Gross fixed capital formation,0.05,final_demand
265,2019,BG,KR,FABRI,Final consumption expenditure by households,0.02,final_demand
266,2019,BG,KR,FABRI,Gross fixed capital formation,0.10,final_demand
267,2019,BG,KR,FISH5,Final consumption expenditure by households,3.80,final_demand
268,2019,BG,KR,FOOD5,Final consumption expenditure by government,0.01,final_demand
269,2019,BG,KR,FOOD5,Final consumption expenditure by households,1.07,final_demand
270,2019,BG,KR,GASDI,Final consumption expenditure by households,0.97,final_demand
271,2019,BG,KR,GLASS,Gross fixed capital formation,0.04,final_demand
272,2019,BG,KR,HEAVY,Final consumption expenditure by households,0.02,final_demand
273,2019,BG,KR,HOTEL,Final consumption expenditure by households,9.56,final_demand
274,2019,BG,KR,MOTO1,Final consumption expenditure by households,0.14,final_demand
275,2019,BG,KR,MOTO1,Gross fixed capital formation,0.18,final_demand
276,2019,BG,KR,OFFIC,Gross fixed capital formation,0.03,final_demand
277,2019,BG,KR,PAPER,Final consumption expenditure by government,0.03,final_demand
278,2019,BG,KR,PAPER,Final consumption expenditure by households,0.19,final_demand
279,2019,BG,KR,REALE,Final consumption expenditure by government,0.01,final_demand
280,2019,BG,KR,REALE,Final consumption expenditure by households,0.93,final_demand
281,2019,BG,KR,REALE,Gross fixed capital formation,0.87,final_demand
282,2019,BG,KR,RECRE,Final consumption expenditure by government,0.10,final_demand
283,2019,BG,KR,RUBBE,Final consumption expenditure by households,0.03,final_demand
284,2019,BG,KR,RUBBE,Gross fixed capital formation,0.04,final_demand
285,2019,BG,KR,SEACO,Final consumption expenditure by households,0.03,final_demand
286,2019,BG,KR,SEACO,Gross fixed capital formation,0.03,final_demand
287,2019,BG,KR,TEXTI,Final consumption expenditure by government,0.04,final_demand
288,2019,BG,KR,TEXTI,Final consumption expenditure by households,0.97,final_demand
289,2019,BG,KR,TEXTI,Gross fixed capital formation,0.03,final_demand
290,2019,BG,KR,TOBAC,Final consumption expenditure by households,0.40,final_demand
291,2019,BG,KR,TRANS,Gross fixed capital formation,0.01,final_demand
292,2019,BG,KR,VEGE1,Final consumption expenditure by government,0.02,final_demand
293,2019,BG,KR,WEARI,Final consumption expenditure by government,0.07,final_demand
294,2019,BG,KR,WEARI,Final consumption expenditure by households,15.21,final_demand
295,2019,BG,KR,WEARI,Gross fixed capital formation,0.27,final_demand
296,2019,BG,KR,WOODW,Gross fixed capital formation,0.01,final_demand
297,2019,BR,KR,BASIC,Final consumption expenditure by households,0.01,final_demand
298,2019,BR,KR,BEVER,Final consumption expenditure by government,0.06,final_demand
299,2019,BR,KR,BEVER,Final consumption expenditure by households,122.77,final_demand
300,2019,BR,KR,BEVER,Final consumption expenditure by non-profit organisations serving households (NPISH),0.01,final_demand
301,2019,BR,KR,CROPS,Final consumption expenditure by households,31.34,final_demand
302,2019,BR,KR,CROPS,Gross fixed capital formation,3.64,final_demand
303,2019,BR,KR,ELECT,Final consumption expenditure by government,0.23,final_demand
304,2019,BR,KR,ELECT,Final consumption expenditure by households,0.54,final_demand
305,2019,BR,KR,ELECT,Gross fixed capital formation,1.77,final_demand
306,2019,BR,KR,FABRI,Final consumption expenditure by households,0.08,final_demand
307,2019,BR,KR,FABRI,Gross fixed capital formation,0.46,final_demand
308,2019,BR,KR,FISH5,Final consumption expenditure by households,7.44,final_demand
309,2019,BR,KR,FISHF,Final consumption expenditure by households,0.09,final_demand
310,2019,BR,KR,FOOD5,Final consumption expenditure by government,0.16,final_demand
311,2019,BR,KR,FOOD5,Final consumption expenditure by households,14.46,final_demand
312,2019,BR,KR,FOOD5,Final consumption expenditure by non-profit organisations serving households (NPISH),0.03,final_demand
313,2019,BR,KR,FORES,Final consumption expenditure by government,0.02,final_demand
314,2019,BR,KR,FORES,Final consumption expenditure by households,0.02,final_demand
315,2019,BR,KR,FORES,Gross fixed capital formation,0.03,final_demand
316,2019,BR,KR,FURNI,Final consumption expenditure by government,0.06,final_demand
317,2019,BR,KR,FURNI,Final consumption expenditure by households,2.52,final_demand
318,2019,BR,KR,FURNI,Gross fixed capital formation,0.30,final_demand
319,2019,BR,KR,GASDI,Final consumption expenditure by households,0.35,final_demand
320,2019,BR,KR,HEAVY,Final consumption expenditure by households,0.27,final_demand
321,2019,BR,KR,LEATH,Final consumption expenditure by government,0.05,final_demand
322,2019,BR,KR,MEAT1,Final consumption expenditure by government,0.03,final_demand
323,2019,BR,KR,MEAT1,Final consumption expenditure by households,33.20,final_demand
324,2019,BR,KR,MEAT4,Final consumption expenditure by households,0.03,final_demand
325,2019,BR,KR,MEATC,Final consumption expenditure by households,1.66,final_demand
326,2019,BR,KR,MEATP,Final consumption expenditure by households,6.01,final_demand
327,2019,BR,KR,MEDIC,Final consumption expenditure by government,0.02,final_demand
328,2019,BR,KR,MOTO1,Final consumption expenditure by government,0.03,final_demand
329,2019,BR,KR,MOTO1,Final consumption expenditure by households,3.77,final_demand
330,2019,BR,KR,MOTO1,Gross fixed capital formation,5.03,final_demand
331,2019,BR,KR,NONME,Final consumption expenditure by households,0.02,final_demand
332,2019,BR,KR,NONME,Gross fixed capital formation,0.03,final_demand
333,2019,BR,KR,OFFIC,Gross fixed capital formation,0.01,final_demand
334,2019,BR,KR,OILSE,Final consumption expenditure by households,0.01,final_demand
335,2019,BR,KR,PAPER,Final consumption expenditure by government,0.11,final_demand
336,2019,BR,KR,PAPER,Final consumption expenditure by households,0.63,final_demand
337,2019,BR,KR,PAPER,Gross fixed capital formation,0.02,final_demand
338,2019,BR,KR,PLANT,Final consumption expenditure by households,23.78,final_demand
339,2019,BR,KR,RADIO,Final consumption expenditure by government,0.03,final_demand
340,2019,BR,KR,RADIO,Final consumption expenditure by households,1.06,final_demand
341,2019,BR,KR,RADIO,Gross fixed capital formation,0.74,final_demand
342,2019,BR,KR,RUBBE,Final consumption expenditure by households,0.05,final_demand
343,2019,BR,KR,RUBBE,Gross fixed capital formation,0.06,final_demand
344,2019,BR,KR,SUGA1,Final consumption expenditure by households,0.01,final_demand
345,2019,BR,KR,TEXTI,Final consumption expenditure by government,0.01,final_demand
346,2019,BR,KR,TEXTI,Final consumption expenditure by households,0.33,final_demand
347,2019,BR,KR,TOBAC,Final consumption expenditure by households,1.61,final_demand
348,2019,BR,KR,TRANS,Final consumption expenditure by government,0.25,final_demand
349,2019,BR,KR,TRANS,Final consumption expenditure by households,2.77,final_demand
350,2019,BR,KR,TRANS,Gross fixed capital formation,28.69,final_demand
351,2019,BR,KR,VEGET,Final consumption expenditure by households,0.05,final_demand
352,2019,BR,KR,VEGET,Gross fixed capital formation,0.31,final_demand
353,2019,BR,KR,WEARI,Final consumption expenditure by households,0.27,final_demand
354,2019,BR,KR,WOODW,Final consumption expenditure by households,0.42,final_demand
355,2019,BR,KR,WOODW,Gross fixed capital formation,2.50,final_demand
356,2019,CA,KR,ALUM1,Final consumption expenditure by households,0.02,final_demand
357,2019,CA,KR,ANIMA,Gross fixed capital formation,0.11,final_demand
358,2019,CA,KR,BEVER,Final consumption expenditure by households,8.02,final_demand
359,2019,CA,KR,BIOGA,Final consumption expenditure by government,0.01,final_demand
360,2019,CA,KR,CERAM,Final consumption expenditure by households,0.03,final_demand
361,2019,CA,KR,CHEM1,Final consumption expenditure by households,5.01,final_demand
362,2019,CA,KR,CROPS,Final consumption expenditure by households,0.77,final_demand
363,2019,CA,KR,CROPS,Gross fixed capital formation,0.09,final_demand
364,2019,CA,KR,DAIRY,Final consumption expenditure by government,0.76,final_demand
365,2019,CA,KR,DAIRY,Final consumption expenditure by households,1.09,final_demand
366,2019,CA,KR,DAIRY,Final consumption expenditure by non-profit organisations serving households (NPISH),0.02,final_demand
367,2019,CA,KR,ELECT,Final consumption expenditure by government,1.32,final_demand
368,2019,CA,KR,ELECT,Final consumption expenditure by households,3.08,final_demand
369,2019,CA,KR,ELECT,Gross fixed capital formation,10.01,final_demand
370,2019,CA,KR,FABRI,Final consumption expenditure by households,0.21,final_demand
